,elvstd,chanlength,chan,chanbw,changrad,avgdis,lat,gradient,chanflpn,chanman,chanbnkf,soildepth1_o,cropcoef_i,soildepth1_f,soildepth2_i,soildepth3_o,cropgrpn_f,mannings_o,soildepth3_i,soildepth2_f,mannings_f,cropgrpn_i,soildepth2_o,soildepth3_f,cropcoef_f,soildepth1_i,mannings_i,cropcoef_o,cropgrpn_o,n sei,es,ta,pr,e0,et,laif,laio,laii,genua2_o,thetar1_f,thetas3_o,thetar3_o,genua1_o,genua2_f,thetas3_f,thetar3_f,thetar1_o,thetas3,ksat2_o,lambda2,ksat3_f,thetas1,genua1_f,thetar2,genua3,lambda2_f,ksat2,lambda2_o,ksat3,ksat3_o,ksat1_o,thetas2,lambda3_o,thetar1,ksat1,thetas2_o,genua3_f,genua2,thetas1_f,lambda1,ksat1_f,thetar2_f,lambda1_o,thetar2_o,ksat2_f,genua1,lambda3_f,lambda1_f,thetar3,thetas2_f,genua3_o,lambda3,thetas1_o
2729,18.7304,30.3201,26.7927,28.779,25.9352,26.7927,26.7927,26.5684,26.7927,33.4742,29.1711,26.7927,26.7927,26.7927,26.7927,26.8087,26.7927,26.7821,26.7927,26.7927,26.7873,26.7927,26.7927,26.798,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,27.9131,246.946,26.4861,26.7927,26.4901,26.6844,26.4577,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,29.1477,26.7927,26.7927,26.7927,26.7927,26.7927,61100.2,26.7923,26.7927,26.7927,26.7927,26.7922,26.7927,26.7927,26.7927,26.7927,2891.87,26.7927,20.6882,26.7927,26.7927,24.5277,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,26.7927,748083.0,24.9068,26.7927,26.7911,20.0553
2730,17.7127,30.0654,25.63,27.4092,24.8293,25.63,25.63,25.4323,25.63,31.9407,27.7602,25.63,25.63,25.63,25.63,25.6462,25.63,25.6311,25.63,25.63,25.6275,25.63,25.63,25.6354,25.63,25.63,25.63,25.63,25.63,25.63,25.63,26.4703,235.756,25.3403,25.63,25.3403,25.5262,25.3096,25.63,25.63,25.63,25.63,25.63,25.63,25.63,25.63,25.63,28.0031,25.63,25.63,25.63,25.63,25.63,61098.7,25.6296,25.63,25.63,25.63,25.6295,25.63,25.63,25.63,25.63,2891.74,25.63,19.603,25.63,25.63,23.3078,25.63,25.63,25.63,25.63,25.63,25.63,25.63,25.63,25.63,752689.0,23.7289,25.63,25.6284,18.8915
2731,16.765,29.7067,24.4896,26.1086,23.7287,24.4896,24.4896,24.2949,24.4896,30.4469,26.4283,24.4896,24.4896,24.4896,24.4896,24.5061,24.4896,24.5013,24.4896,24.4896,24.4899,24.4896,24.4896,24.4951,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,25.1184,225.155,24.2433,24.4896,24.2123,24.3903,24.1829,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,26.8791,24.4896,24.4896,24.4896,24.4896,24.4896,61097.1,24.4893,24.4896,24.4896,24.4896,24.4892,24.4896,24.4896,24.4896,24.4896,2889.64,24.4896,18.5962,24.4896,24.4896,22.134,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,24.4896,748084.0,22.5961,24.4896,24.488,17.7826
2732,32.9815,43.229,45.6821,44.1121,50.1152,45.6821,45.6821,51.0909,45.6821,45.4338,43.4645,45.6821,45.6821,45.6821,45.6821,45.7003,45.6821,45.6554,45.6821,45.6821,45.674,45.6821,45.6821,45.6882,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,53.8024,626.711,34.4074,45.6821,45.3944,45.5721,45.3658,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,48.2881,45.6821,45.6821,45.6821,45.6821,45.6821,61088.0,45.6818,45.6821,45.6821,45.6821,45.6817,45.6821,45.6821,45.6821,45.6821,2923.98,45.6821,45.3433,45.6821,45.6821,45.2736,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,45.6821,1415400.0,44.9921,45.6821,45.6804,45.8775
2733,39.598,48.8091,56.9783,51.7834,63.6462,56.9783,56.9783,60.0688,56.9783,50.5456,50.9345,56.9783,56.9783,56.9783,56.9783,56.9973,56.9783,56.9111,56.9783,56.9783,56.9612,56.9783,56.9783,56.9846,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,64.6277,713.666,41.3461,56.9783,56.6409,56.8549,56.6188,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,59.6949,56.9783,56.9783,56.9783,56.9783,56.9783,61125.9,56.9779,56.9783,56.9783,56.9783,56.9778,56.9783,56.9783,56.9783,56.9783,2935.02,56.9783,60.7384,56.9783,56.9783,58.0959,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,56.9783,905113.0,57.0478,56.9783,56.9764,62.6831
2734,58.6058,58.2337,75.7332,67.2303,83.3543,75.7332,75.7332,79.2935,75.7332,61.5745,65.6779,75.7332,75.7332,75.7332,75.7332,75.7526,75.7332,75.5956,75.7332,75.7332,75.7008,75.7332,75.7332,75.7397,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,95.601,923.91,53.4877,75.7332,75.3386,75.5918,75.3189,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,78.4847,75.7332,75.7332,75.7332,75.7332,75.7332,61100.5,75.7328,75.7332,75.7332,75.7332,75.7327,75.7332,75.7332,75.7332,75.7332,2954.86,75.7332,87.4795,75.7332,75.7332,79.6657,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,75.7332,2044520.0,77.5967,75.7332,75.7313,90.8348
2735,45.1105,45.8537,59.131,53.4515,59.9417,59.131,59.131,56.9543,59.131,47.8584,52.8128,59.131,59.131,59.131,59.131,59.1495,59.131,59.0034,59.131,59.131,59.0997,59.131,59.131,59.1372,59.131,59.131,59.131,59.131,59.131,59.131,59.131,70.2996,549.775,47.5933,59.131,58.7031,58.9802,58.6881,59.131,59.131,59.131,59.131,59.131,59.131,59.131,59.131,59.131,61.7399,59.131,59.131,59.131,59.131,59.131,61119.2,59.1306,59.131,59.131,59.131,59.1305,59.131,59.131,59.131,59.131,2923.94,59.131,65.6945,59.131,59.131,61.4461,59.131,59.131,59.131,59.131,59.131,59.131,59.131,59.131,59.131,812517.0,59.9949,59.131,59.1292,67.8877
2736,38.1816,39.9217,49.875,48.1912,47.1633,49.875,49.875,47.6521,49.875,43.1586,47.8726,49.875,49.875,49.875,49.875,49.8928,49.875,49.7665,49.875,49.875,49.8471,49.875,49.875,49.881,49.875,49.875,49.875,49.875,49.875,49.875,49.875,57.7951,417.814,43.0041,49.875,49.4603,49.7233,49.444,49.875,49.875,49.875,49.875,49.875,49.875,49.875,49.875,49.875,52.3743,49.875,49.875,49.875,49.875,49.875,61096.6,49.8747,49.875,49.875,49.875,49.8746,49.875,49.875,49.875,49.875,2911.02,49.875,52.7587,49.875,49.875,51.0122,49.875,49.875,49.875,49.875,49.875,49.875,49.875,49.875,49.875,1010490.0,50.0536,49.875,49.8733,54.0779
2737,60.559,56.3186,75.6819,71.711,79.3993,75.6819,75.6819,79.7981,75.6819,63.6647,70.4686,75.6819,75.6819,75.6819,75.6819,75.7005,75.6819,75.5034,75.6819,75.6819,75.638,75.6819,75.6819,75.6881,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,95.691,884.895,60.6784,75.6819,75.2582,75.5122,75.2396,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,78.2928,75.6819,75.6819,75.6819,75.6819,75.6819,61135.4,75.6815,75.6819,75.6819,75.6819,75.6814,75.6819,75.6819,75.6819,75.6819,2950.72,75.6819,87.5259,75.6819,75.6819,79.8952,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,75.6819,1165510.0,78.0124,75.6819,75.6801,89.9555
2738,47.2659,47.7339,61.9681,59.4573,62.2866,61.9681,61.9681,60.0844,61.9681,53.3901,59.2699,61.9681,61.9681,61.9681,61.9681,61.9865,61.9681,61.803,61.9681,61.9681,61.9258,61.9681,61.9681,61.9743,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,71.9706,570.584,53.948,61.9681,61.5228,61.7958,61.5077,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,64.5362,61.9681,61.9681,61.9681,61.9681,61.9681,61129.1,61.9677,61.9681,61.9681,61.9681,61.9676,61.9681,61.9681,61.9681,61.9681,2928.72,61.9681,68.1805,61.9681,61.9681,64.4514,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,61.9681,1048440.0,63.0793,61.9681,61.9663,70.2048
2739,40.1902,42.7807,53.1452,53.4605,50.5716,53.1452,53.1452,51.0346,53.1452,49.1367,53.5601,53.1452,53.1452,53.1452,53.1452,53.1632,53.1452,53.0084,53.1452,53.1452,53.1079,53.1452,53.1452,53.1512,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,60.1647,445.435,48.473,53.1452,52.7168,52.9784,52.7011,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,55.6524,53.1452,53.1452,53.1452,53.1452,53.1452,61114.6,53.1448,53.1452,53.1452,53.1452,53.1447,53.1452,53.1452,53.1452,53.1452,2914.03,53.1452,55.2894,53.1452,53.1452,54.2167,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,53.1452,1015030.0,53.3787,53.1452,53.1434,56.3692
2740,35.2672,40.6156,46.5987,48.9661,43.2544,46.5987,46.5987,44.763,46.5987,47.0558,49.3623,46.5987,46.5987,46.5987,46.5987,46.6165,46.5987,46.4921,46.5987,46.5987,46.5673,46.5987,46.5987,46.6046,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,52.3024,384.729,43.8489,46.5987,46.1896,46.4385,46.1745,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,49.0722,46.5987,46.5987,46.5987,46.5987,46.5987,61115.4,46.5983,46.5987,46.5987,46.5987,46.5982,46.5987,46.5987,46.5987,46.5987,2908.13,46.5987,45.7138,46.5987,46.5987,46.5324,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,46.5987,1037980.0,46.1238,46.5987,46.597,46.0122
2741,31.4949,39.5078,41.6441,44.9907,38.6001,41.6441,41.6441,40.1598,41.6441,45.3346,45.5689,41.6441,41.6441,41.6441,41.6441,41.6619,41.6441,41.5655,41.6441,41.6441,41.6185,41.6441,41.6441,41.6501,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,46.6004,350.688,40.0254,41.6441,41.2526,41.4897,41.238,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,44.1117,41.6441,41.6441,41.6441,41.6441,41.6441,61112.5,41.6437,41.6441,41.6441,41.6441,41.6436,41.6441,41.6441,41.6441,41.6441,2903.39,41.6441,38.6535,41.6441,41.6441,40.7182,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,41.6441,1014440.0,40.6354,41.6441,41.6424,38.3712
2742,28.5538,38.7635,37.9122,41.4908,35.4507,37.9122,37.9122,36.7621,37.9122,43.5732,42.1346,37.9122,37.9122,37.9122,37.9122,37.9301,37.9122,37.8571,37.9122,37.9122,37.8916,37.9122,37.9122,37.9182,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,42.3509,328.124,36.9283,37.9122,37.5367,37.7628,37.5226,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,40.3903,37.9122,37.9122,37.9122,37.9122,37.9122,61110.0,37.9118,37.9122,37.9122,37.9122,37.9117,37.9122,37.9122,37.9122,37.9122,2901.76,37.9122,33.5141,37.9122,37.9122,36.3701,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,37.9122,1037950.0,36.517,37.9122,37.9104,32.896
2743,26.6441,39.54,37.261,40.417,35.7371,37.261,37.261,37.1039,37.261,43.4075,40.9687,37.261,37.261,37.261,37.261,37.2793,37.261,37.2173,37.261,37.261,37.243,37.261,37.261,37.2671,37.261,37.261,37.261,37.261,37.261,37.261,37.261,40.5806,355.68,35.3405,37.261,36.8981,37.1148,36.8838,37.261,37.261,37.261,37.261,37.261,37.261,37.261,37.261,37.261,39.7708,37.261,37.261,37.261,37.261,37.261,61112.4,37.2607,37.261,37.261,37.261,37.2606,37.261,37.261,37.261,37.261,2901.91,37.261,32.058,37.261,37.261,35.5685,37.261,37.261,37.261,37.261,37.261,37.261,37.261,37.261,37.261,1014440.0,35.5864,37.261,37.2593,32.0705
2744,26.3936,40.9217,38.3173,40.6016,37.8569,38.3173,38.3173,38.7521,38.3173,43.8441,41.0113,38.3173,38.3173,38.3173,38.3173,38.3359,38.3173,38.28,38.3173,38.3173,38.3006,38.3173,38.3173,38.3235,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,41.3703,391.107,34.9424,38.3173,37.9414,38.1713,37.9132,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,40.8729,38.3173,38.3173,38.3173,38.3173,38.3173,61116.5,38.3169,38.3173,38.3173,38.3173,38.3168,38.3173,38.3173,38.3173,38.3173,2905.83,38.3173,32.4749,38.3173,38.3173,36.5767,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,38.3173,1037960.0,36.3703,38.3173,38.3155,33.335
2745,24.894,40.4165,36.9327,38.6837,36.5411,36.9327,36.9327,36.7947,36.9327,42.1297,39.07,36.9327,36.9327,36.9327,36.9327,36.9515,36.9327,36.9057,36.9327,36.9327,36.9185,36.9327,36.9327,36.939,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,38.6193,353.443,33.9169,36.9327,36.5377,36.7877,36.4933,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,39.5077,36.9327,36.9327,36.9327,36.9327,36.9327,61113.5,36.9323,36.9327,36.9327,36.9327,36.9322,36.9327,36.9327,36.9327,36.9327,2903.0,36.9327,30.3855,36.9327,36.9327,34.9639,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,36.9327,1014440.0,34.7442,36.9327,36.9309,31.5301
2746,23.4633,39.3113,34.7824,36.4014,34.0583,34.7824,34.7824,34.3149,34.7824,39.966,36.7619,34.7824,34.7824,34.7824,34.7824,34.8013,34.7824,34.7684,34.7824,34.7824,34.7715,34.7824,34.7824,34.7887,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,36.2614,317.004,32.5298,34.7824,34.3886,34.6404,34.3434,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,37.3578,34.7824,34.7824,34.7824,34.7824,34.7824,61110.2,34.782,34.7824,34.7824,34.7824,34.7819,34.7824,34.7824,34.7824,34.7824,2900.95,34.7824,27.8507,34.7824,34.7824,32.5707,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,34.7824,1037950.0,32.4543,34.7824,34.7806,28.7907
2747,22.1284,38.1557,32.5293,34.1836,31.5488,32.5293,32.5293,31.9335,32.5293,37.8501,34.5328,32.5293,32.5293,32.5293,32.5293,32.5482,32.5293,32.5307,32.5293,32.5293,32.5223,32.5293,32.5293,32.5356,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,34.1018,290.349,31.0458,32.5293,32.1456,32.3917,32.1031,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,35.1006,32.5293,32.5293,32.5293,32.5293,32.5293,61106.1,32.5289,32.5293,32.5293,32.5293,32.5288,32.5293,32.5293,32.5293,32.5293,2897.29,32.5293,25.4593,32.5293,32.5293,30.083,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,32.5293,1016260.0,30.1406,32.5293,32.5275,25.856
2748,20.8809,37.1048,30.4674,32.179,29.3869,30.4674,30.4674,29.9043,30.4674,35.9219,32.5213,30.4674,30.4674,30.4674,30.4674,30.4862,30.4674,30.4825,30.4674,30.4674,30.464,30.4674,30.4674,30.4737,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,32.1255,271.478,29.4636,30.4674,30.0964,30.3348,30.0569,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,33.0368,30.4674,30.4674,30.4674,30.4674,30.4674,61103.3,30.467,30.4674,30.4674,30.4674,30.4669,30.4674,30.4674,30.4674,30.4674,2896.15,30.4674,23.4644,30.4674,30.4674,27.877,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,30.4674,1045910.0,28.087,30.4674,30.4655,23.3982
2749,19.7265,36.2749,28.8029,30.5311,27.7445,28.8029,28.8029,28.3447,28.8029,34.3058,30.8608,28.8029,28.8029,28.8029,28.8029,28.8218,28.8029,28.8284,28.8029,28.8029,28.8025,28.8029,28.8029,28.8092,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,30.3164,257.507,28.0196,28.8029,28.4449,28.6754,28.4079,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,31.3746,28.8029,28.8029,28.8029,28.8029,28.8029,61101.6,28.8025,28.8029,28.8029,28.8029,28.8024,28.8029,28.8029,28.8029,28.8029,2893.74,28.8029,21.9386,28.8029,28.8029,26.1587,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,28.8029,1016410.0,26.4545,28.8029,28.8011,21.6503
2750,19.8748,38.2641,31.2501,32.6164,30.8617,31.2501,31.2501,32.1317,31.2501,35.9863,32.7777,31.2501,31.2501,31.2501,31.2501,31.2693,31.2501,31.2746,31.2501,31.2501,31.2499,31.2501,31.2501,31.2565,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.6439,319.956,28.3074,31.2501,30.9018,31.1254,30.8663,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,33.8535,31.2501,31.2501,31.2501,31.2501,31.2501,61104.9,31.2497,31.2501,31.2501,31.2501,31.2496,31.2501,31.2501,31.2501,31.2501,2898.82,31.2501,24.8519,31.2501,31.2501,28.9462,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,31.2501,1047730.0,28.9559,31.2501,31.2483,25.3413
2751,21.2216,40.1759,34.0229,34.6202,34.5791,34.0229,34.0229,35.0307,34.0229,37.4583,34.6753,34.0229,34.0229,34.0229,34.0229,34.0425,34.0229,34.0437,34.0229,34.0229,34.0223,34.0229,34.0229,34.0294,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.5735,368.917,29.3179,34.0229,33.6526,33.8973,33.6014,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,36.6763,34.0229,34.0229,34.0229,34.0229,34.0229,61109.8,34.0225,34.0229,34.0229,34.0229,34.0224,34.0229,34.0229,34.0229,34.0229,2902.35,34.0229,27.8355,34.0229,34.0229,32.0029,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,34.0229,1024380.0,31.6765,34.0229,34.021,29.2412
2752,20.0608,37.6898,31.0714,31.4033,31.2495,31.0714,31.0714,30.7113,31.0714,34.1089,31.569,31.0714,31.0714,31.0714,31.0714,31.0911,31.0714,31.0998,31.0714,31.0714,31.073,31.0714,31.0714,31.0779,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.9514,302.121,28.2566,31.0714,30.6783,30.9465,30.6116,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,33.7282,31.0714,31.0714,31.0714,31.0714,31.0714,61103.6,31.0709,31.0714,31.0714,31.0714,31.0708,31.0714,31.0714,31.0714,31.0714,2898.67,31.0714,24.6387,31.0714,31.0714,28.8355,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,31.0714,1047890.0,28.6474,31.0714,31.0695,25.5618
2753,18.8666,35.668,28.891,29.3983,28.4282,28.891,28.891,28.3831,28.891,31.8347,29.5425,28.891,28.891,28.891,28.891,28.9106,28.891,28.9277,28.891,28.891,28.8951,28.891,28.891,28.8975,28.891,28.891,28.891,28.891,28.891,28.891,28.891,29.7465,264.173,26.9173,28.891,28.5068,28.7692,28.4426,28.891,28.891,28.891,28.891,28.891,28.891,28.891,28.891,28.891,31.53,28.891,28.891,28.891,28.891,28.891,61099.0,28.8906,28.891,28.891,28.891,28.8905,28.891,28.891,28.891,28.891,2894.27,28.891,22.6085,28.891,28.891,26.5819,28.891,28.891,28.891,28.891,28.891,28.891,28.891,28.891,28.891,1032020.0,26.5253,28.891,28.8891,23.0557
2754,17.7808,34.3703,27.1782,28.0001,26.3134,27.1782,27.1782,26.6979,27.1782,30.3582,28.1626,27.1782,27.1782,27.1782,27.1782,27.1977,27.1782,27.2196,27.1782,27.1782,27.184,27.1782,27.1782,27.1847,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,28.208,262.261,25.6456,27.1782,26.8062,27.0606,26.7449,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,29.7981,27.1782,27.1782,27.1782,27.1782,27.1782,61096.4,27.1778,27.1782,27.1782,27.1782,27.1777,27.1782,27.1782,27.1782,27.1782,2893.03,27.1782,21.1205,27.1782,27.1782,24.8969,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,27.1782,1050070.0,24.8965,27.1782,27.1763,21.4302
2755,16.9646,33.407,25.7148,26.7917,24.736,25.7148,25.7148,25.235,25.7148,29.1894,26.9875,25.7148,25.7148,25.7148,25.7148,25.7342,25.7148,25.7619,25.7148,25.7148,25.7225,25.7148,25.7148,25.7212,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,26.6911,239.756,24.591,25.7148,25.3416,25.601,25.2772,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,28.3245,25.7148,25.7148,25.7148,25.7148,25.7148,61094.6,25.7144,25.7148,25.7148,25.7148,25.7142,25.7148,25.7148,25.7148,25.7148,2890.61,25.7148,19.8035,25.7148,25.7148,23.4002,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,25.7148,1032130.0,23.4889,25.7148,25.7129,19.8463
2756,16.0159,32.6102,24.4638,25.6986,23.5077,24.4638,24.4638,24.0671,24.4638,28.1781,25.9212,24.4638,24.4638,24.4638,24.4638,24.4832,24.4638,24.516,24.4638,24.4638,24.4732,24.4638,24.4638,24.4702,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,25.0918,224.234,23.5407,24.4638,24.1015,24.3536,24.0409,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,27.0711,24.4638,24.4638,24.4638,24.4638,24.4638,61093.8,24.4633,24.4638,24.4638,24.4638,24.4632,24.4638,24.4638,24.4638,24.4638,2890.49,24.4638,18.7331,24.4638,24.4638,22.1557,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,24.4638,1050070.0,22.305,24.4638,24.4619,18.5734
2757,15.1186,31.8298,23.293,24.6069,22.3967,23.293,23.293,22.9424,23.293,27.1783,24.8485,23.293,23.293,23.293,23.293,23.3125,23.293,23.3503,23.293,23.293,23.3043,23.293,23.293,23.2995,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.6395,212.242,22.5435,23.293,22.9419,23.1866,22.8851,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,25.902,23.293,23.293,23.293,23.293,23.293,61091.4,23.2926,23.293,23.293,23.293,23.2925,23.293,23.293,23.293,23.293,2888.57,23.293,17.7452,23.293,23.293,20.9933,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,23.293,1051420.0,21.2017,23.293,23.2912,17.3813
2758,14.2785,30.9903,22.14,23.4762,21.3077,22.14,22.14,21.8119,22.14,26.126,23.7284,22.14,22.14,22.14,22.14,22.1595,22.14,22.2022,22.14,22.14,22.1529,22.14,22.14,22.1465,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.3167,201.002,21.5693,22.14,21.8003,22.0374,21.7467,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,24.7526,22.14,22.14,22.14,22.14,22.14,61092.3,22.1396,22.14,22.14,22.14,22.1395,22.14,22.14,22.14,22.14,2888.47,22.14,16.7936,22.14,22.14,19.8625,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,1071290.0,20.1218,22.14,22.1381,16.2233
2759,13.477,30.1446,21.0657,22.3905,20.2883,21.0657,21.0657,20.7779,21.0657,25.0906,22.6436,21.0657,21.0657,21.0657,21.0657,21.0853,21.0657,21.1325,21.0657,21.0657,21.0803,21.0657,21.0657,21.0723,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0809,190.865,20.6166,21.0657,20.7386,20.967,20.6883,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,23.6826,21.0657,21.0657,21.0657,21.0657,21.0657,61091.5,21.0653,21.0657,21.0657,21.0657,21.0652,21.0657,21.0657,21.0657,21.0657,2886.45,21.0657,15.9426,21.0657,21.0657,18.8326,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,21.0657,1060440.0,19.1275,21.0657,21.0639,15.2025
2760,12.7172,29.347,20.1132,21.407,19.3831,20.1132,20.1132,19.8839,20.1132,24.1296,21.6546,20.1132,20.1132,20.1132,20.1132,20.1327,20.1132,20.184,20.1132,20.1132,20.1293,20.1132,20.1132,20.1197,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,19.9268,182.008,19.7018,20.1132,19.7989,20.0184,19.7517,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,22.7344,20.1132,20.1132,20.1132,20.1132,20.1132,61088.1,20.1127,20.1132,20.1132,20.1132,20.1126,20.1132,20.1132,20.1132,20.1132,2886.54,20.1132,15.2235,20.1132,20.1132,17.9339,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,20.1132,1884570.0,18.2578,20.1132,20.1113,14.3323
2761,11.9984,28.6176,19.2893,20.5409,18.6036,19.2893,19.2893,19.1323,19.2893,23.2613,20.779,19.2893,19.2893,19.2893,19.2893,19.309,19.2893,19.3638,19.2893,19.2893,19.3069,19.2893,19.2893,19.2959,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,18.8466,174.298,18.8167,19.2893,18.988,19.1984,18.9436,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,21.9148,19.2893,19.2893,19.2893,19.2893,19.2893,61087.1,19.2889,19.2893,19.2893,19.2893,19.2888,19.2893,19.2893,19.2893,19.2893,2884.91,19.2893,14.6433,19.2893,19.2893,17.184,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,19.2893,1895120.0,17.5196,19.2893,19.2874,13.6422
