,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o,ksat2_f,thetar3_o,lambda2_f,lambda1_o,thetas1_o,lambda3_o,lambda1,ksat2,thetas1,thetas2_o,ksat1,genua3_o,genua2,genua2_f,thetas1_f,ksat3_f,lambda1_f,genua3,thetar1_o,thetar2_f,ksat1_f,ksat1_o,genua1,thetas3_f,ksat3,lambda3_f,genua2_o,thetas2_f,thetar2_o,lambda2,thetar3_f,thetar1_f
2615,62.0929,62.0929,62.0929,62.0929,61.6425,64.4233,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0975,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0958,62.0926,62.0929,62.0929,62.0929,62.0929,62.092,62.0929,62.0929,62.0929,32.1699,4.42332,63.5979,62.7562,62.1602,62.6025,64.0966,62.0929,62.0929,62.0929,62.0929,62.0929,61.7729,62.0921,10848.2,62.0929,25.3187,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,347.512,62.0929,62.0929,62.0929,62.0929,2458.51,62.0929,62.0929,62.0929,62.0929,149.763,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0929,62.0932,62.0929,62.0929,5332.96,62.0929,62.0929,62.0929,62.0929
2616,54.7914,54.7914,54.7914,54.7914,53.8272,56.549,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7868,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7927,54.7911,54.7914,54.7914,54.7914,54.7914,54.7905,54.7914,54.7914,54.7914,30.9469,4.27928,55.3687,55.3991,54.8531,55.2584,56.7937,54.7914,54.7914,54.7914,54.7914,54.7914,53.3363,54.7906,68009.7,54.7914,19.9935,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,340.21,54.7914,54.7914,54.7914,54.7914,2452.0,54.7914,54.7914,54.7914,54.7914,142.46,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7914,54.7917,54.7914,54.7914,5320.39,54.7914,54.7914,54.7914,54.7914
2617,49.214,49.214,49.214,49.214,48.2195,50.4667,49.214,49.214,49.214,49.214,49.214,49.214,49.2046,49.214,49.214,49.214,49.214,49.214,49.214,49.214,49.214,49.2141,49.2138,49.214,49.214,49.214,49.214,49.2132,49.214,49.214,49.214,29.5281,4.16593,49.4752,49.7708,49.2706,49.642,51.2149,49.214,49.214,49.214,49.214,49.214,47.2026,49.2132,10821.2,49.214,16.6889,49.214,49.214,49.214,49.214,49.214,49.214,334.631,49.214,49.214,49.214,49.214,2445.57,49.214,49.214,49.214,49.214,136.882,49.214,49.214,49.214,49.214,49.214,49.214,49.214,49.214,49.214,49.2144,49.214,49.214,5320.08,49.214,49.214,49.214,49.214
2618,44.7701,44.7701,44.7701,44.7701,44.0115,45.6529,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7596,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7695,44.7699,44.7701,44.7701,44.7701,44.7701,44.7692,44.7701,44.7701,44.7701,28.0425,4.07484,44.9055,45.2834,44.8223,45.1647,46.7696,44.7701,44.7701,44.7701,44.7701,44.7701,42.7891,44.7693,67982.0,44.7701,14.4442,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,330.184,44.7701,44.7701,44.7701,44.7701,2438.79,44.7701,44.7701,44.7701,44.7701,132.436,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7701,44.7705,44.7701,44.7701,5310.36,44.7701,44.7701,44.7701,44.7701
2619,42.9088,42.9088,42.9088,42.9088,42.5562,43.3691,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.8993,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9079,42.9086,42.9088,42.9088,42.9088,42.9088,42.9079,42.9088,42.9088,42.9088,26.673,4.01115,43.0012,43.3932,42.9582,43.2819,44.9068,42.9088,42.9088,42.9088,42.9088,42.9088,41.2283,42.908,10838.1,42.9088,14.2171,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,328.32,42.9088,42.9088,42.9088,42.9088,2442.52,42.9088,42.9088,42.9088,42.9088,130.574,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9088,42.9092,42.9088,42.9088,5313.77,42.9088,42.9088,42.9088,42.9088
2620,42.269,42.269,42.269,42.269,41.9733,42.4087,42.269,42.269,42.269,42.269,42.269,42.269,42.2608,42.269,42.269,42.269,42.269,42.269,42.269,42.269,42.269,42.268,42.2688,42.269,42.269,42.269,42.269,42.2682,42.269,42.269,42.269,25.6144,3.97146,42.3268,42.7368,42.3169,42.6304,44.2657,42.269,42.269,42.269,42.269,42.269,40.8237,42.2682,68017.0,42.269,14.5318,42.269,42.269,42.269,42.269,42.269,42.269,327.677,42.269,42.269,42.269,42.269,2436.23,42.269,42.269,42.269,42.269,129.933,42.269,42.269,42.269,42.269,42.269,42.269,42.269,42.269,42.269,42.2694,42.269,42.269,5307.86,42.269,42.269,42.269,42.269
2621,40.1459,40.1459,40.1459,40.1459,39.8089,40.4839,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1356,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1442,40.1457,40.1459,40.1459,40.1459,40.1459,40.145,40.1459,40.1459,40.1459,24.7896,3.94043,40.1749,40.5994,40.1925,40.497,42.1411,40.1459,40.1459,40.1459,40.1459,40.1459,38.3147,40.1451,10832.7,40.1459,13.2595,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,325.554,40.1459,40.1459,40.1459,40.1459,2436.57,40.1459,40.1459,40.1459,40.1459,127.809,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1459,40.1462,40.1459,40.1459,5311.01,40.1459,40.1459,40.1459,40.1459
2622,36.6507,36.6507,36.6507,36.6507,36.0312,36.9895,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.639,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6484,36.6505,36.6507,36.6507,36.6507,36.6507,36.6499,36.6507,36.6507,36.6507,23.7203,3.8784,36.6669,37.0663,36.6934,36.9725,38.6446,36.6507,36.6507,36.6507,36.6507,36.6507,34.7128,36.6499,68008.8,36.6507,12.3501,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,322.057,36.6507,36.6507,36.6507,36.6507,2433.86,36.6507,36.6507,36.6507,36.6507,124.313,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6507,36.6511,36.6507,36.6507,5302.24,36.6507,36.6507,36.6507,36.6507
2623,33.3466,33.3466,33.3466,33.3466,32.7699,33.6422,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3343,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3438,33.3464,33.3466,33.3466,33.3466,33.3466,33.3458,33.3466,33.3466,33.3466,22.4948,3.81444,33.3564,33.7274,33.3857,33.6414,35.3391,33.3466,33.3466,33.3466,33.3466,33.3466,31.4263,33.3458,10845.8,33.3466,11.6319,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,318.75,33.3466,33.3466,33.3466,33.3466,2429.71,33.3466,33.3466,33.3466,33.3466,121.008,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.3466,33.347,33.3466,33.3466,5304.21,33.3466,33.3466,33.3466,33.3466
2624,30.4135,30.4135,30.4135,30.4135,29.878,30.6617,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4011,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4103,30.4132,30.4135,30.4135,30.4135,30.4135,30.4126,30.4135,30.4135,30.4135,21.354,3.7531,30.4197,30.7623,30.4493,30.6836,32.4045,30.4135,30.4135,30.4135,30.4135,30.4135,28.5606,30.4127,68020.5,30.4135,11.0969,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,315.815,30.4135,30.4135,30.4135,30.4135,2424.43,30.4135,30.4135,30.4135,30.4135,118.074,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4135,30.4138,30.4135,30.4135,5296.0,30.4135,30.4135,30.4135,30.4135
2625,27.7753,27.7753,27.7753,27.7753,27.2784,27.982,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7631,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7719,27.7751,27.7753,27.7753,27.7753,27.7753,27.7745,27.7753,27.7753,27.7753,20.3106,3.69393,27.7795,28.095,27.8081,28.0228,29.7651,27.7753,27.7753,27.7753,27.7753,27.7753,26.0151,27.7745,10881.5,27.7753,10.7478,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,313.174,27.7753,27.7753,27.7753,27.7753,2427.38,27.7753,27.7753,27.7753,27.7753,115.435,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7753,27.7757,27.7753,27.7753,5298.63,27.7753,27.7753,27.7753,27.7753
2626,25.3859,25.3859,25.3859,25.3859,24.9247,25.5583,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.374,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3823,25.3857,25.3859,25.3859,25.3859,25.3859,25.385,25.3859,25.3859,25.3859,19.3868,3.63658,25.3888,25.6788,25.416,25.6127,27.3743,25.3859,25.3859,25.3859,25.3859,25.3859,23.7298,25.3851,68056.4,25.3859,10.4939,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,310.783,25.3859,25.3859,25.3859,25.3859,2419.34,25.3859,25.3859,25.3859,25.3859,113.044,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3859,25.3862,25.3859,25.3859,5290.97,25.3859,25.3859,25.3859,25.3859
2627,23.2203,23.2203,23.2203,23.2203,22.7924,23.3652,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2088,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2165,23.2201,23.2203,23.2203,23.2203,23.2203,23.2194,23.2203,23.2203,23.2203,18.667,3.58094,23.2224,23.4887,23.2479,23.4282,25.2074,23.2203,23.2203,23.2203,23.2203,23.2203,21.6716,23.2195,10859.9,23.2203,10.2927,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,308.615,23.2203,23.2203,23.2203,23.2203,2419.64,23.2203,23.2203,23.2203,23.2203,110.878,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2203,23.2206,23.2203,23.2203,5294.08,23.2203,23.2203,23.2203,23.2203
2628,21.2468,21.2468,21.2468,21.2468,20.8493,21.3695,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2358,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2429,21.2466,21.2468,21.2468,21.2468,21.2468,21.246,21.2468,21.2468,21.2468,18.0862,3.5267,21.2484,21.4929,21.2721,21.4374,23.2326,21.2468,21.2468,21.2468,21.2468,21.2468,19.8051,21.246,68046.1,21.2468,10.1087,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,306.639,21.2468,21.2468,21.2468,21.2468,2418.45,21.2468,21.2468,21.2468,21.2468,108.903,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2468,21.2472,21.2468,21.2468,5286.83,21.2468,21.2468,21.2468,21.2468
2629,19.4383,19.4383,19.4383,19.4383,19.0683,19.5432,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4278,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4343,19.4381,19.4383,19.4383,19.4383,19.4383,19.4374,19.4383,19.4383,19.4383,17.6919,3.47359,19.4394,19.6637,19.4614,19.6129,21.4227,19.4383,19.4383,19.4383,19.4383,19.4383,18.1009,19.4375,10880.2,19.4383,9.9365,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,304.828,19.4383,19.4383,19.4383,19.4383,2415.8,19.4383,19.4383,19.4383,19.4383,107.094,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4383,19.4386,19.4383,19.4383,5290.29,19.4383,19.4383,19.4383,19.4383
2630,17.7855,17.7855,17.7855,17.7855,17.4412,17.8759,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7754,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7814,17.7853,17.7855,17.7855,17.7855,17.7855,17.7846,17.7855,17.7855,17.7855,17.354,3.42162,17.7864,17.9921,17.8067,17.9455,19.7686,17.7855,17.7855,17.7855,17.7855,17.7855,16.5801,17.7847,68045.1,17.7855,9.77341,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,303.173,17.7855,17.7855,17.7855,17.7855,2411.8,17.7855,17.7855,17.7855,17.7855,105.44,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7855,17.7858,17.7855,17.7855,5283.37,17.7855,17.7855,17.7855,17.7855
2631,16.3085,16.3085,16.3085,16.3085,16.0071,16.387,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.2992,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3045,16.3083,16.3085,16.3085,16.3085,16.3085,16.3077,16.3085,16.3085,16.3085,17.0516,3.37078,16.3092,16.4811,16.328,16.4417,18.2603,16.3085,16.3085,16.3085,16.3085,16.3085,15.5973,16.3078,10869.6,16.3085,9.61753,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,301.677,16.3085,16.3085,16.3085,16.3085,2415.91,16.3085,16.3085,16.3085,16.3085,103.949,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3085,16.3088,16.3085,16.3085,5287.16,16.3085,16.3085,16.3085,16.3085
2632,29.0834,29.0834,29.0834,29.0834,29.1451,25.655,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0874,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0812,29.0833,29.0834,29.0834,29.0834,29.0834,29.0829,29.0834,29.0834,29.0834,17.9801,3.32721,29.0854,29.1453,29.094,29.1379,30.8603,29.0834,29.0834,29.0834,29.0834,29.0834,31.4903,29.0829,68039.1,29.0834,23.1012,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,314.333,29.0834,29.0834,29.0834,29.0834,2423.01,29.0834,29.0834,29.0834,29.0834,116.65,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0834,29.0836,29.0834,29.0834,5294.64,29.0834,29.0834,29.0834,29.0834
2633,29.2785,29.2785,29.2785,29.2785,29.3351,29.3386,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2778,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.276,29.2783,29.2785,29.2785,29.2785,29.2785,29.2779,29.2785,29.2785,29.2785,18.2572,3.44552,29.2792,29.4301,29.2992,29.4097,31.0741,29.2785,29.2785,29.2785,29.2785,29.2785,29.8949,29.278,10869.5,29.2785,16.4656,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,314.547,29.2785,29.2785,29.2785,29.2785,2425.68,29.2785,29.2785,29.2785,29.2785,116.856,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2785,29.2787,29.2785,29.2785,5300.11,29.2785,29.2785,29.2785,29.2785
2634,38.8906,38.8905,38.8905,38.8906,39.6741,36.6879,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.9035,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.89,38.8904,38.8905,38.8905,38.8905,38.8905,38.89,38.8905,38.8905,38.8905,19.0362,3.39861,38.8911,39.0317,38.9097,39.0124,40.7032,38.8905,38.8905,38.8905,38.8905,38.8905,42.0592,38.89,68047.8,38.8905,26.7502,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,324.161,38.8905,38.8905,38.8905,38.8905,2436.07,38.8905,38.8905,38.8905,38.8905,126.474,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8905,38.8908,38.8905,38.8905,5304.45,38.8905,38.8905,38.8905,38.8905
2635,35.8913,35.8913,35.8913,35.8913,36.346,36.7346,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8957,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8902,35.8912,35.8913,35.8913,35.8913,35.8913,35.8907,35.8913,35.8913,35.8913,19.0877,3.50518,35.8915,36.1094,35.9194,36.0787,37.7195,35.8913,35.8913,35.8913,35.8913,35.8913,36.7648,35.8908,10888.0,35.8913,17.9306,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,321.178,35.8913,35.8913,35.8913,35.8913,2432.24,35.8913,35.8913,35.8913,35.8913,123.483,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8913,35.8915,35.8913,35.8913,5306.72,35.8913,35.8913,35.8913,35.8913
2636,30.3568,30.3568,30.3568,30.3568,30.4139,31.3983,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3565,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3552,30.3566,30.3568,30.3568,30.3568,30.3568,30.3562,30.3568,30.3568,30.3568,18.3562,3.4636,30.3569,30.5591,30.3828,30.5305,32.199,30.3568,30.3568,30.3568,30.3568,30.3568,30.4942,30.3562,68055.5,30.3568,13.3667,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,315.651,30.3568,30.3568,30.3568,30.3568,2424.36,30.3568,30.3568,30.3568,30.3568,117.954,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.3568,30.357,30.3568,30.3568,5295.92,30.3568,30.3568,30.3568,30.3568
2637,26.967,26.967,26.967,26.967,26.8231,27.8246,26.967,26.967,26.967,26.967,26.967,26.967,26.9636,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.965,26.9669,26.967,26.967,26.967,26.967,26.9664,26.967,26.967,26.967,17.6321,3.4155,26.9671,27.1553,26.9911,27.1285,28.8219,26.967,26.967,26.967,26.967,26.967,26.6753,26.9664,10883.0,26.967,11.6105,26.967,26.967,26.967,26.967,26.967,26.967,312.269,26.967,26.967,26.967,26.967,2426.56,26.967,26.967,26.967,26.967,114.569,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.9673,26.967,26.967,5297.8,26.967,26.967,26.967,26.967
2638,24.2025,24.2025,24.2025,24.2025,24.0218,24.8596,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.1972,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2002,24.2023,24.2025,24.2025,24.2025,24.2025,24.2018,24.2025,24.2025,24.2025,16.7737,3.36593,24.2025,24.3766,24.2247,24.3517,26.069,24.2025,24.2025,24.2025,24.2025,24.2025,23.6992,24.2019,68059.1,24.2025,10.6068,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,309.51,24.2025,24.2025,24.2025,24.2025,2418.15,24.2025,24.2025,24.2025,24.2025,111.809,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2025,24.2028,24.2025,24.2025,5289.77,24.2025,24.2025,24.2025,24.2025
2639,21.9205,21.9205,21.9205,21.9205,21.7158,22.421,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9142,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9179,21.9203,21.9205,21.9205,21.9205,21.9205,21.9198,21.9205,21.9205,21.9205,16.1096,3.31704,21.9205,22.0816,21.9409,22.0583,23.7973,21.9205,21.9205,21.9205,21.9205,21.9205,21.3069,21.9198,10884.9,21.9205,10.0818,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,307.234,21.9205,21.9205,21.9205,21.9205,2418.33,21.9205,21.9205,21.9205,21.9205,109.531,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9205,21.9207,21.9205,21.9205,5292.76,21.9205,21.9205,21.9205,21.9205
2640,19.9624,19.9624,19.9624,19.9624,19.7486,20.3478,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9567,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9598,19.9622,19.9624,19.9624,19.9624,19.9624,19.9617,19.9624,19.9624,19.9624,15.6055,3.26928,19.9624,20.1118,19.9812,20.09,21.8487,19.9624,19.9624,19.9624,19.9624,19.9624,19.4635,19.9618,68046.1,19.9624,9.73946,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,305.28,19.9624,19.9624,19.9624,19.9624,2417.16,19.9624,19.9624,19.9624,19.9624,107.577,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9624,19.9627,19.9624,19.9624,5285.54,19.9624,19.9624,19.9624,19.9624
2641,19.2386,19.2386,19.2386,19.2386,19.1748,19.5403,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2326,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2359,19.2384,19.2386,19.2386,19.2386,19.2386,19.2378,19.2386,19.2386,19.2386,15.3475,3.2397,19.2386,19.3866,19.2572,19.365,21.1333,19.2386,19.2386,19.2386,19.2386,19.2386,18.6142,19.2379,10884.7,19.2386,9.52781,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,304.561,19.2386,19.2386,19.2386,19.2386,2415.59,19.2386,19.2386,19.2386,19.2386,106.857,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2386,19.2388,19.2386,19.2386,5290.08,19.2386,19.2386,19.2386,19.2386
2642,17.9582,17.9582,17.9582,17.9582,17.7753,18.1985,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9517,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9553,17.958,17.9582,17.9582,17.9582,17.9582,17.9574,17.9582,17.9582,17.9582,15.119,3.19961,17.9582,18.0976,17.9757,18.0771,19.8606,17.9582,17.9582,17.9582,17.9582,17.9582,17.271,17.9575,68067.7,17.9582,9.33208,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,303.284,17.9582,17.9582,17.9582,17.9582,2411.97,17.9582,17.9582,17.9582,17.9582,105.579,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9582,17.9585,17.9582,17.9582,5283.53,17.9582,17.9582,17.9582,17.9582
2643,16.4507,16.4507,16.4507,16.4507,16.2428,16.6452,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.444,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4478,16.4505,16.4507,16.4507,16.4507,16.4507,16.45,16.4507,16.4507,16.4507,14.8942,3.154,16.4507,16.58,16.4669,16.5556,18.3548,16.4507,16.4507,16.4507,16.4507,16.4507,15.8573,16.45,10884.0,16.4507,9.14619,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,301.78,16.4507,16.4507,16.4507,16.4507,2416.05,16.4507,16.4507,16.4507,16.4507,104.069,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.4507,16.451,16.4507,16.4507,5287.29,16.4507,16.4507,16.4507,16.4507
2644,15.4041,15.4041,15.4041,15.4041,15.2719,15.5639,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.3973,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.401,15.404,15.4041,15.4041,15.4041,15.4041,15.4039,15.4041,15.4041,15.4041,14.6858,3.1084,15.4041,15.4492,15.4078,15.4398,16.9603,15.4041,15.4041,15.4041,15.4041,15.4041,15.3578,15.4039,68063.0,15.4041,8.97691,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,300.488,15.4041,15.4041,15.4041,15.4041,2409.32,15.4041,15.4041,15.4041,15.4041,102.907,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4041,15.4042,15.4041,15.4041,5280.94,15.4041,15.4041,15.4041,15.4041
2645,15.1199,15.1199,15.1199,15.1199,15.0253,15.2529,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1136,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1169,15.1199,15.1199,15.1199,15.1199,15.1199,15.1197,15.1199,15.1199,15.1199,14.5134,3.06346,15.1199,15.1571,15.1236,15.1496,15.8728,15.1199,15.1199,15.1199,15.1199,15.1199,15.1194,15.1197,10917.2,15.1199,8.82048,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,299.451,15.1199,15.1199,15.1199,15.1199,2411.42,15.1199,15.1199,15.1199,15.1199,102.374,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.1199,15.12,15.1199,15.1199,5285.83,15.1199,15.1199,15.1199,15.1199
2646,14.9887,14.9887,14.9887,14.9887,14.9025,15.1007,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9824,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9856,14.9886,14.9887,14.9887,14.9887,14.9887,14.9885,14.9887,14.9887,14.9887,14.3673,3.02979,14.9887,15.0263,14.9924,15.0188,15.5704,14.9887,14.9887,14.9887,14.9887,14.9887,14.933,14.9885,68098.8,14.9887,8.70249,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,299.004,14.9887,14.9887,14.9887,14.9887,2412.05,14.9887,14.9887,14.9887,14.9887,102.14,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9887,14.9888,14.9887,14.9887,5280.39,14.9887,14.9887,14.9887,14.9887
2647,14.7683,14.7683,14.7683,14.7683,14.6761,14.8636,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7628,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7653,14.7683,14.7683,14.7683,14.7683,14.7683,14.7681,14.7683,14.7683,14.7683,14.2572,2.987,14.7683,14.8055,14.772,14.798,15.2013,14.7683,14.7683,14.7683,14.7683,14.7683,14.7815,14.7681,10926.8,14.7683,8.56533,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,298.146,14.7683,14.7683,14.7683,14.7683,2410.92,14.7683,14.7683,14.7683,14.7683,101.712,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7683,14.7684,14.7683,14.7683,5285.36,14.7683,14.7683,14.7683,14.7683
