,vazao_25334953_Porto Amazonas,vazao_25584963_Balsa Nova,vazao_25604951_Guajuvira,vazao_25604939_Araucária,vazao_25594926_Ponte Do Umbarazinho,vazao_25514921_ETE- Sanepar,vazao_25484919_Ponte BR 277
2013-11-23,57.0982,32.1193,2.33663,2.40076,2.26576,14.0615,4.61137
2013-11-24,55.4258,30.8855,2.22899,2.29055,2.16861,13.6456,4.40756
2013-11-25,51.4384,28.7109,2.06622,2.10777,2.00141,12.715,4.09289
2013-11-26,51.449,28.8888,2.00614,2.0703,1.96876,12.7837,4.19723
2013-11-27,50.5245,28.8074,2.07925,2.15548,2.06129,12.5767,4.20284
2013-11-28,51.0924,28.9124,2.14412,2.21175,2.12808,12.6057,4.19702
2013-11-29,47.9746,27.401,2.00787,2.02952,1.96325,11.7985,3.96796
2013-11-30,71.9062,40.3981,2.99567,3.23898,3.13472,17.2825,5.93937
2013-12-01,79.2317,46.7915,3.43046,3.48048,3.42691,19.1246,6.85134
2013-12-02,68.4512,41.1245,2.98401,2.93028,2.90204,16.5413,5.99048
2013-12-03,59.291,35.397,2.55559,2.51744,2.48863,14.2659,5.14093
2013-12-04,53.374,31.3552,2.24849,2.22992,2.20038,12.7193,4.52667
2013-12-05,49.5646,28.8372,2.0573,2.05023,2.02204,11.7285,4.1452
2013-12-06,45.7481,26.1359,1.83739,1.83733,1.81066,10.6649,3.7024
2013-12-07,72.0297,39.8783,2.81777,3.0593,2.9869,16.3139,5.65021
2013-12-08,67.2498,39.9707,2.83053,2.79666,2.78987,15.6988,5.70547
2013-12-09,64.973,38.5284,2.74563,2.76859,2.74973,15.1715,5.53603
2013-12-10,59.1164,35.6187,2.53913,2.4994,2.49672,13.8826,5.13779
2013-12-11,54.9534,32.2547,2.27203,2.25329,2.24667,12.6864,4.60111
2013-12-12,51.5676,30.0288,2.09397,2.07272,2.06848,11.8091,4.24674
2013-12-13,51.0717,28.9747,1.99056,2.00427,1.99339,11.4844,4.03498
2013-12-14,48.7567,27.9197,1.91781,1.91342,1.90893,11.0134,3.89338
2013-12-15,44.4528,25.6319,1.76244,1.75417,1.75154,10.0693,3.58166
2013-12-16,44.4948,25.2102,1.73934,1.77443,1.7625,9.99059,3.53046
2013-12-17,46.3727,26.3358,1.81845,1.84357,1.83625,10.4267,3.69329
2013-12-18,43.8446,25.0127,1.71113,1.70456,1.70557,9.83807,3.48177
2013-12-19,40.5756,22.5999,1.50205,1.49203,1.49354,8.88621,3.05901
2013-12-20,39.5945,21.6981,1.41343,1.41492,1.41417,8.51863,2.87953
2013-12-21,39.1144,21.2536,1.36075,1.35953,1.36025,8.32033,2.77521
2013-12-22,39.5547,21.1874,1.33196,1.34286,1.34143,8.25678,2.7169
2013-12-23,43.9369,23.4719,1.47435,1.5228,1.51458,9.1834,3.00232
2013-12-24,52.0498,28.5683,1.83661,1.9189,1.90625,11.2066,3.72869
2013-12-25,50.3643,28.4419,1.81373,1.80505,1.81319,10.9014,3.69566
2013-12-26,46.2583,26.0211,1.61853,1.59604,1.60603,9.89171,3.30748
2013-12-27,43.0168,23.8175,1.41927,1.40102,1.40917,8.99875,2.9049
2013-12-28,41.2466,22.3966,1.25396,1.24134,1.24772,8.37295,2.56893
2013-12-29,41.6333,22.0501,1.12562,1.11892,1.12367,8.10377,2.30681
2013-12-30,61.8105,32.6754,1.79571,1.95653,1.92748,12.2737,3.64054
2013-12-31,61.595,34.516,1.9385,1.93135,1.94187,12.6179,3.94699
2014-01-01,57.5362,32.1137,1.7306,1.70549,1.71817,11.6057,3.53523
2014-01-02,55.4744,30.6057,1.5683,1.54286,1.55485,10.9435,3.21213
2014-01-03,107.318,59.7404,3.63981,3.99405,3.93159,22.5743,7.32534
2014-01-04,96.7431,57.6128,3.49242,3.39074,3.42071,20.82,7.08954
2014-01-05,103.36,60.3601,3.63496,3.66091,3.66118,21.9808,7.37623
2014-01-06,101.608,59.8355,3.56078,3.51973,3.53317,21.5752,7.25002
2014-01-07,89.8497,53.1863,3.11636,3.04768,3.06557,19.065,6.36774
2014-01-08,86.1804,50.5266,2.91268,2.90129,2.90644,18.1136,5.94999
2014-01-09,80.3963,47.8028,2.69777,2.66723,2.67662,17.0562,5.51998
2014-01-10,99.0479,59.4474,3.4841,3.65739,3.62555,21.7679,7.07535
2014-01-11,92.2276,57.6548,3.34735,3.29836,3.31324,20.6228,6.82608
2014-01-12,81.3442,50.9107,2.85949,2.80893,2.82198,17.6611,5.84647
2014-01-13,79.6271,49.5046,2.71201,2.71625,2.7171,16.6239,5.54128
2014-01-14,159.926,98.924,6.40782,6.93518,6.8374,35.7784,12.8841
2014-01-15,147.625,96.6683,6.29561,6.17194,6.20587,33.71,12.7451
2014-01-16,125.995,82.7422,5.27673,5.13117,5.16448,28.2205,10.7408
2014-01-17,143.592,92.4715,6.03566,6.14484,6.1262,32.3827,12.2449
2014-01-18,167.722,108.449,7.29205,7.41917,7.4014,38.5573,14.7702
2014-01-19,143.522,95.0433,6.28545,6.12678,6.16604,32.8141,12.8051
2014-01-20,123.988,81.8802,5.27796,5.17209,5.19774,27.7006,10.7776
2014-01-21,111.325,73.2677,4.62025,4.56055,4.57626,24.3514,9.44174
2014-01-22,100.808,66.6765,4.10807,4.07535,4.08549,21.7107,8.39671
2014-01-23,94.0775,62.6307,3.75752,3.75401,3.75786,19.8938,7.67703
2014-01-24,89.2639,59.8701,3.51638,3.51701,3.52092,18.5953,7.18603
2014-01-25,83.2935,56.3503,3.23088,3.22784,3.23297,17.0683,6.605
2014-01-26,81.3067,55.0719,3.07391,3.11409,3.10961,16.2737,6.27787
2014-01-27,78.0028,53.4489,2.94114,2.94977,2.95349,15.4829,6.01017
2014-01-28,73.0911,50.5265,2.71612,2.71867,2.72349,14.2759,5.5531
2014-01-29,68.1836,47.4783,2.50249,2.49982,2.50557,13.1342,5.11989
2014-01-30,62.7841,44.1257,2.2419,2.23945,2.24454,11.7709,4.5882
2014-01-31,61.3018,42.4439,2.1152,2.14147,2.13985,11.1345,4.32531
2014-02-01,59.0694,40.6456,2.03371,2.03801,2.04203,10.6455,4.16213
2014-02-02,54.6291,37.4328,1.83094,1.83016,1.83479,9.57755,3.74896
2014-02-03,50.9362,34.7475,1.64118,1.63986,1.64408,8.58663,3.36163
2014-02-04,47.7349,32.4064,1.47888,1.47814,1.48189,7.73935,3.03012
2014-02-05,45.6333,30.7121,1.34911,1.35425,1.35634,7.06762,2.76398
2014-02-06,52.8471,34.2777,1.62412,1.71686,1.70161,8.57716,3.3115
2014-02-07,51.9129,34.3775,1.67327,1.67418,1.68243,8.6429,3.41838
2014-02-08,47.6454,31.6389,1.49021,1.47674,1.48696,7.6732,3.05004
2014-02-09,44.1077,29.2259,1.3155,1.30245,1.31148,6.77493,2.69582
2014-02-10,52.3548,33.1914,1.58987,1.67902,1.66632,8.31368,3.2366
2014-02-11,51.0822,33.3086,1.64492,1.63264,1.64551,8.39989,3.36003
2014-02-12,45.0939,29.9553,1.40745,1.38412,1.39753,7.16981,2.88162
2014-02-13,40.8055,27.4741,1.2315,1.21178,1.22321,6.27798,2.5253
2014-02-14,37.3975,25.4031,1.09178,1.07702,1.08659,5.57277,2.24097
2014-02-15,47.7139,31.1282,1.5081,1.61894,1.60225,7.87314,3.06663
2014-02-16,87.478,56.4287,3.45509,3.74056,3.69737,17.954,6.94917
2014-02-17,82.663,56.2186,3.50356,3.44024,3.47411,17.3929,7.10049
2014-02-18,83.3701,56.3943,3.57534,3.5671,3.58745,17.7171,7.25989
2014-02-19,86.5604,58.3505,3.74549,3.73665,3.7593,18.656,7.61729
2014-02-20,89.4422,60.069,3.88885,3.88835,3.91108,19.4434,7.91481
2014-02-21,79.7295,54.1284,3.45274,3.36853,3.4097,17.273,7.05641
2014-02-22,69.4522,47.3453,2.95734,2.8945,2.92832,14.885,6.05554
2014-02-23,61.5176,42.251,2.59512,2.55406,2.5813,13.074,5.31812
2014-02-24,62.3986,42.7553,2.61991,2.65795,2.66679,13.3221,5.35482
2014-02-25,66.0455,45.0947,2.83102,2.8717,2.88231,14.3713,5.77526
2014-02-26,64.4515,44.2325,2.78891,2.78926,2.80896,14.0748,5.69157
2014-02-27,59.1261,41.1049,2.55671,2.52719,2.55213,12.8452,5.22668
2014-02-28,53.6145,37.6483,2.30722,2.27843,2.30156,11.5863,4.72268
2014-03-01,78.3783,51.9099,3.37967,3.5995,3.57185,17.4053,6.84759
2014-03-02,80.2872,54.7903,3.63821,3.63015,3.65515,18.2863,7.38807
2014-03-03,69.2911,47.906,3.15331,3.07659,3.11339,15.7182,6.43131
2014-03-04,59.9388,41.6649,2.69751,2.63922,2.66908,13.4579,5.5133
2014-03-05,53.1047,37.0822,2.36933,2.3303,2.35424,11.8451,4.84713
2014-03-06,70.009,46.605,3.15545,3.32772,3.30766,15.7166,6.40196
2014-03-07,77.9483,52.7508,3.64504,3.6819,3.69495,18.02,7.3905
2014-03-08,69.01,47.4146,3.22377,3.14706,3.18227,16.0199,6.56259
2014-03-09,64.3056,43.9251,2.93129,2.90062,2.92317,14.7942,5.97137
2014-03-10,67.1074,45.2763,3.0775,3.10303,3.1138,15.4105,6.26081
2014-03-11,92.8475,60.494,4.31798,4.50787,4.48833,21.4894,8.72852
2014-03-12,82.3694,55.8225,3.95678,3.85445,3.89739,19.4152,8.03679
2014-03-13,101.052,66.3933,4.69269,4.81777,4.81135,23.9938,9.49242
2014-03-14,109.693,72.8136,5.2132,5.2284,5.2467,26.3375,10.5476
2014-03-15,138.995,90.7829,6.70721,6.86436,6.85497,33.1447,13.5315
2014-03-16,117.748,79.4788,5.82786,5.64213,5.70216,28.3881,11.8159
2014-03-17,101.478,68.2637,4.94827,4.82288,4.86622,24.4292,10.055
2014-03-18,90.7304,60.8414,4.37947,4.29552,4.3289,21.8317,8.90734
2014-03-19,85.39,56.6916,4.04183,4.01152,4.03242,20.4771,8.21757
2014-03-20,91.5117,59.7225,4.26133,4.32788,4.32889,21.7397,8.64542
2014-03-21,89.5486,58.9813,4.23605,4.23633,4.25272,21.391,8.59173
2014-03-22,91.3866,59.7546,4.32414,4.36207,4.37001,21.8558,8.76185
2014-03-23,95.2495,62.3018,4.56197,4.60306,4.61084,22.7676,9.23614
2014-03-24,85.2202,56.6159,4.13282,4.06007,4.08971,20.491,8.38483
2014-03-25,74.8333,49.735,3.60966,3.54833,3.57309,17.9913,7.33325
2014-03-26,66.5942,44.1624,3.19045,3.14729,3.16684,15.9897,6.48547
2014-03-27,59.6264,39.4826,2.84736,2.81738,2.83418,14.2876,5.79145
2014-03-28,54.3954,35.9912,2.596,2.57482,2.58792,13.0178,5.2785
2014-03-29,49.5009,32.6419,2.35322,2.33788,2.34905,11.8145,4.78495
2014-03-30,45.0678,29.6366,2.13626,2.12487,2.13455,10.7301,4.34379
2014-03-31,40.8041,26.7314,1.92394,1.91529,1.92376,9.67313,3.91212
2014-04-01,48.9482,30.6341,2.24253,2.36734,2.34761,11.5066,4.54125
2014-04-02,53.4125,34.2905,2.538,2.57498,2.57586,12.6988,5.13163
2014-04-03,48.2484,31.5589,2.32255,2.28778,2.3022,11.5184,4.70544
2014-04-04,46.0313,29.9652,2.17731,2.17183,2.17856,10.9271,4.41231
2014-04-05,65.4754,41.9029,3.1474,3.32048,3.29164,15.6426,6.34078
2014-04-06,63.9608,42.3528,3.18156,3.13956,3.15516,15.4976,6.42457
2014-04-07,55.2732,36.8712,2.74608,2.67316,2.69247,13.4022,5.56152
2014-04-08,48.4681,32.0801,2.36848,2.31375,2.32806,11.6825,4.80398
2014-04-09,43.3915,28.4925,2.08465,2.04663,2.05705,10.3947,4.23106
2014-04-10,39.3247,25.6311,1.85897,1.83241,1.84025,9.34368,3.77398
2014-04-11,47.2098,29.6268,2.17505,2.26279,2.24667,11.1255,4.40042
2014-04-12,45.8961,29.7757,2.1927,2.17165,2.17965,10.9967,4.43738
2014-04-13,39.7167,25.9156,1.89745,1.86659,1.87555,9.4867,3.84437
2014-04-14,70.6019,43.7541,3.29776,3.56529,3.5151,17.0476,6.62223
2014-04-15,64.825,42.8656,3.2114,3.12478,3.14767,15.9483,6.4751
2014-04-16,53.3405,35.3728,2.62647,2.54245,2.56155,13.0107,5.31221
2014-04-17,69.4105,43.5972,3.07461,3.1569,3.14138,17.2543,6.66999
2014-04-18,64.0796,41.9948,2.98208,2.91904,2.94715,16.0241,6.50496
2014-04-19,55.0959,36.5619,2.65308,2.59071,2.62863,13.6189,5.63479
2014-04-20,50.8471,33.8853,2.56469,2.53552,2.57231,12.3082,5.15402
2014-04-21,52.7467,34.3198,2.63149,2.64799,2.63728,12.6545,5.15263
2014-04-22,49.4838,32.4232,2.45962,2.43194,2.4261,11.967,4.8538
2014-04-23,43.8507,28.7179,2.15996,2.13102,2.13058,10.583,4.28378
2014-04-24,39.3187,25.6477,1.91758,1.89516,1.89537,9.41601,3.81266
2014-04-25,36.702,23.8811,1.78088,1.765,1.76486,8.74209,3.54777
2014-04-26,34.3198,22.3289,1.66203,1.64967,1.6495,8.17087,3.31585
2014-04-27,31.0713,20.1563,1.49677,1.48491,1.48696,7.38266,2.98774
2014-04-28,28.1723,18.2454,1.35249,1.34229,1.34474,6.6733,2.70076
2014-04-29,25.4264,16.4405,1.21581,1.21071,1.20961,6.0064,2.4283
2014-04-30,24.4666,15.7202,1.14405,1.14899,1.14578,5.82218,2.37522
2014-05-01,24.1335,15.5666,1.12748,1.12706,1.11852,5.79207,2.391
2014-05-02,22.0469,14.2837,1.06024,1.05805,1.05257,5.25577,2.13549
2014-05-03,20.1282,13.0586,0.959286,0.95668,0.964896,4.79785,1.94925
2014-05-04,19.3394,12.6515,0.912915,0.910486,0.939817,4.61642,1.89182
2014-05-05,17.6587,11.4532,0.844862,0.842676,0.842653,4.18744,1.69438
2014-05-06,15.8719,10.2678,0.757237,0.755326,0.754394,3.74867,1.51562
2014-05-07,14.3037,9.19917,0.67834,0.676691,0.675282,3.35495,1.35576
2014-05-08,13.009,8.30771,0.611941,0.610533,0.608892,3.02317,1.2219
2014-05-09,11.8217,7.49353,0.551285,0.55008,0.548352,2.72256,1.10001
2014-05-10,10.7733,6.76711,0.49656,0.495528,0.493799,2.45147,0.990316
2014-05-11,10.0399,6.25998,0.458938,0.458072,0.456388,2.262,0.91534
2014-05-12,9.12508,5.63319,0.410864,0.410111,0.408508,2.02922,0.81918
2014-05-13,9.24513,5.72761,0.408421,0.409615,0.419511,2.08754,0.85187
2014-05-14,9.75237,5.97096,0.43901,0.439582,0.430821,2.23273,0.902261
2014-05-15,9.10137,5.66577,0.423078,0.423217,0.416086,2.0922,0.840701
2014-05-16,11.9042,7.38535,0.574316,0.642975,0.616006,2.76468,1.14178
2014-05-17,13.9493,9.27353,0.719262,0.726282,0.719445,3.31935,1.43612
2014-05-18,13.7453,8.74901,0.670687,0.678005,0.67233,3.27053,1.33951
2014-05-19,13.9031,8.9886,0.681615,0.673422,0.671597,3.33534,1.36388
2014-05-20,12.4012,7.9303,0.592085,0.581528,0.58083,2.93492,1.18607
2014-05-21,10.9433,6.96609,0.51889,0.509262,0.508733,2.57461,1.04032
2014-05-22,9.71211,6.16396,0.458195,0.450125,0.450072,2.27742,0.92026
2014-05-23,8.68813,5.48921,0.408405,0.401813,0.401107,2.02833,0.819609
2014-05-24,27.3647,17.0487,1.35166,1.57226,1.52633,6.72332,2.695
2014-05-25,68.3278,44.9583,3.56976,3.84071,3.78949,17.2574,7.11875
2014-05-26,58.8842,41.0118,3.18365,3.0553,3.07963,15.1018,6.47368
2014-05-27,62.3551,42.4404,3.2465,3.23629,3.23707,15.5562,6.54557
2014-05-28,84.3692,56.209,4.20999,4.29837,4.29377,20.689,8.50592
2014-05-29,72.9194,50.2309,3.75057,3.62654,3.67154,18.2038,7.68278
2014-05-30,61.4632,42.3041,3.16157,3.06621,3.10214,15.4097,6.54142
2014-05-31,54.5905,37.4145,2.79851,2.73414,2.76977,13.7357,5.8444
2014-06-01,49.446,33.767,2.53517,2.4897,2.52368,12.4818,5.31662
2014-06-02,54.3533,35.8949,2.66742,2.7029,2.7369,13.9195,5.84926
2014-06-03,55.1649,36.6802,2.72624,2.71406,2.76587,14.3,6.11104
2014-06-04,50.2578,33.9243,2.52747,2.48682,2.55522,12.9706,5.62009
2014-06-05,45.2764,30.7336,2.30037,2.25709,2.32035,11.6256,5.05384
2014-06-06,40.5485,27.6328,2.07356,2.03498,2.09513,10.3804,4.51705
2014-06-07,37.272,25.5526,1.92422,1.89495,1.96312,9.49268,4.15204
2014-06-08,106.174,72.4039,5.72592,6.27907,6.25935,26.3533,11.5844
2014-06-09,301.017,206.983,16.6476,17.4527,17.3472,76.6749,32.721
2014-06-10,277.219,199.757,15.9246,15.6733,15.5728,71.0538,31.475
2014-06-11,213.958,155.215,12.2869,11.8666,11.8587,54.8735,24.4537
2014-06-12,179.78,129.338,10.2272,10.0147,9.99189,46.0094,20.3899
2014-06-13,158.373,113.067,8.9428,8.8439,8.80982,40.4755,17.8371
2014-06-14,142.146,100.922,7.98512,7.94082,7.90317,36.3004,15.9243
2014-06-15,128.349,90.7017,7.17649,7.15922,7.12173,32.7639,14.3045
2014-06-16,116.334,81.7119,6.46073,6.45739,6.42165,29.6737,12.8687
2014-06-17,106.052,73.8167,5.82463,5.82865,5.79529,27.0168,11.5999
2014-06-18,97.0433,67.2383,5.29702,5.30517,5.27425,24.7119,10.5495
2014-06-19,88.084,60.7412,4.77972,4.78975,4.7614,22.4245,9.51846
2014-06-20,109.159,72.5678,5.72926,6.03039,5.9467,27.6985,11.4076
2014-06-21,101.441,69.9219,5.4979,5.46093,5.44897,26.0357,10.97
2014-06-22,87.6188,60.4051,4.73606,4.68712,4.6769,22.4593,9.46489
2014-06-23,77.6371,53.4561,4.1911,4.15895,4.14636,19.8784,8.37408
2014-06-24,69.7293,47.8825,3.75414,3.73567,3.72193,17.8448,7.50222
2014-06-25,62.9868,43.0993,3.37894,3.36933,3.35547,16.1191,6.75267
2014-06-26,57.3745,38.9326,3.0473,3.0432,3.02978,14.682,6.09416
2014-06-27,52.9434,35.5003,2.77192,2.77131,2.75857,13.5334,5.53959
2014-06-28,48.9512,32.5333,2.53265,2.53426,2.5223,12.5048,5.06215
2014-06-29,44.87,29.5214,2.29137,2.29419,2.28311,11.4525,4.57994
2014-06-30,57.1772,36.6861,2.86616,3.06057,3.01174,14.3632,5.72379
2014-07-01,66.6299,44.2349,3.46072,3.5468,3.5233,16.8034,6.91593
2014-07-02,59.2776,40.2223,3.12638,3.07626,3.07905,15.0426,6.26599
2014-07-03,51.5495,34.785,2.68893,2.64285,2.64384,13.0792,5.41041
2014-07-04,46.1751,31.0628,2.40105,2.37005,2.36819,11.7027,4.82218
2014-07-05,41.8681,28.061,2.17116,2.15184,2.14825,10.6158,4.36171
2014-07-06,38.9664,25.9228,2.00508,1.9931,1.98872,9.88105,4.02828
2014-07-07,36.3628,23.6611,1.82029,1.81308,1.80842,9.19751,3.65709
2014-07-08,34.1825,21.8097,1.66508,1.66109,1.65636,8.63204,3.34556
2014-07-09,35.053,21.9167,1.66886,1.70768,1.6941,8.74898,3.35313
2014-07-10,34.5964,21.9578,1.66845,1.67291,1.6677,8.63828,3.35412
2014-07-11,31.9128,20.2691,1.51931,1.51606,1.51272,7.99309,3.09756
2014-07-12,29.9132,18.7885,1.42129,1.42142,1.41756,7.48199,2.88216
2014-07-13,28.4886,17.9113,1.3499,1.34772,1.34458,7.12206,2.7642
2014-07-14,25.9612,16.4608,1.24925,1.24696,1.24413,6.48812,2.52073
2014-07-15,23.9531,15.1497,1.14779,1.14614,1.14344,5.97109,2.31021
2014-07-16,21.9173,13.8205,1.04683,1.04577,1.04322,5.44829,2.10795
2014-07-17,19.9827,12.5106,0.944373,0.943816,0.941411,4.94301,1.89976
2014-07-18,18.1805,11.2869,0.848948,0.848764,0.846518,4.47335,1.70597
2014-07-19,20.7572,12.6589,0.863585,0.898078,1.01937,5.05484,1.9491
2014-07-20,35.443,22.3521,1.71023,1.89509,1.86073,8.61321,3.48181
2014-07-21,34.0168,22.7961,1.78566,1.76174,1.73283,8.41624,3.51749
2014-07-22,28.3803,18.9348,1.46484,1.42531,1.41435,7.03284,2.90879
2014-07-23,24.5771,16.3225,1.25685,1.2258,1.21826,6.08921,2.50516
2014-07-24,21.7185,14.3228,1.1007,1.0786,1.07184,5.38179,2.19823
2014-07-25,19.6099,12.768,0.978542,0.963076,0.956641,4.86298,1.95632
2014-07-26,45.6446,28.5827,2.24845,2.51145,2.45027,11.335,4.47791
2014-07-27,44.1326,29.9679,2.33204,2.27674,2.28305,11.2537,4.66711
2014-07-28,35.9623,24.3777,1.8787,1.81531,1.82145,9.12817,3.78364
2014-07-29,30.8745,20.8471,1.60601,1.56106,1.56331,7.81128,3.22854
2014-07-30,27.4196,18.3865,1.41449,1.38449,1.38419,6.91256,2.84545
2014-07-31,24.7239,16.4924,1.26841,1.24841,1.24669,6.2178,2.55221
2014-08-01,22.9014,15.1179,1.16026,1.14683,1.14437,5.73855,2.34412
2014-08-02,21.8358,14.2694,1.09076,1.08176,1.07893,5.45588,2.22237
2014-08-03,20.436,13.3312,1.0148,1.00868,1.00575,5.08368,2.06153
2014-08-04,18.8474,12.0737,0.918436,0.914202,0.911588,4.63372,1.8477
2014-08-05,17.8946,11.2584,0.847684,0.844879,0.842045,4.3398,1.70453
2014-08-06,16.7513,10.2503,0.759659,0.75774,0.755075,3.9811,1.52714
2014-08-07,15.9627,9.54078,0.695457,0.694242,0.691727,3.72432,1.39803
2014-08-08,14.8682,8.71176,0.623514,0.622729,0.620404,3.41216,1.25325
2014-08-09,13.3917,7.81659,0.55893,0.558449,0.556308,3.06775,1.12335
2014-08-10,12.1411,7.04013,0.502788,0.502529,0.500561,2.77114,1.01049
2014-08-11,11.3496,6.45149,0.455031,0.453355,0.453131,2.55654,0.914532
2014-08-12,10.3049,5.78529,0.405873,0.406038,0.404226,2.30809,0.815727
2014-08-13,9.42004,5.19842,0.361489,0.361697,0.360049,2.08968,0.726531
2014-08-14,14.5174,7.82985,0.568146,0.650029,0.631267,3.25565,1.14072
2014-08-15,42.4176,25.4087,1.96745,2.21478,2.16662,10.1439,3.92162
2014-08-16,39.0955,25.7131,1.96776,1.91185,1.92416,9.63624,3.94633
2014-08-17,30.8867,20.3598,1.54409,1.48094,1.49187,7.57572,3.1096
2014-08-18,43.8618,27.683,2.04432,2.13445,2.11371,10.4038,4.10687
2014-08-19,42.1079,27.7642,2.04123,1.98966,2.01074,10.2518,4.1723
2014-08-20,36.6395,24.2545,1.7897,1.73586,1.76776,9.03463,3.73258
2014-08-21,33.4005,22.2356,1.65812,1.61549,1.65366,8.27047,3.46328
2014-08-22,30.7546,20.4557,1.53779,1.50078,1.5346,7.6223,3.18779
2014-08-23,27.8942,18.3305,1.40297,1.38522,1.38694,6.8809,2.82284
2014-08-24,25.2033,16.378,1.24988,1.23793,1.23631,6.17765,2.51053
2014-08-25,23.0012,14.7138,1.11634,1.10834,1.10573,5.58312,2.24027
2014-08-26,21.2751,13.313,0.998667,0.993348,0.99031,5.08459,2.00324
2014-08-27,21.5258,12.7651,0.941119,0.949776,0.944123,4.94659,1.88824
2014-08-28,26.1841,15.0474,1.10724,1.1526,1.13966,5.8841,2.22184
2014-08-29,25.8824,15.5077,1.14219,1.14403,1.14092,5.94092,2.29196
2014-08-30,22.5545,13.5658,0.995553,0.988313,0.987001,5.18677,1.99817
2014-08-31,19.9721,12.0142,0.880902,0.873021,0.871849,4.59043,1.7688
2014-09-01,17.9369,10.7542,0.788224,0.781589,0.780285,4.11647,1.58318
2014-09-02,48.2897,28.8781,1.75793,1.98419,1.93684,11.819,4.92648
2014-09-03,46.0817,30.2718,1.92712,1.89124,1.9116,11.5374,5.07894
2014-09-04,93.4906,59.4938,4.58156,4.94276,4.90738,22.8078,9.41997
2014-09-05,79.4775,54.0549,4.18459,3.99666,4.07988,19.7478,8.4255
2014-09-06,66.3789,44.7952,3.57552,3.44691,3.48867,16.3583,6.85811
2014-09-07,59.5667,39.6716,3.15656,3.08311,3.07457,14.6809,6.08029
2014-09-08,53.6851,35.5352,2.79773,2.75665,2.741,13.2245,5.47048
2014-09-09,50.6452,33.3577,2.63033,2.545,2.6098,12.4012,5.12546
2014-09-10,47.5807,31.443,2.46662,2.36055,2.44211,11.6331,4.82596
2014-09-11,43.0477,28.073,2.18909,2.16623,2.16896,10.4812,4.28625
2014-09-12,39.3856,25.3091,1.95671,1.94467,1.94132,9.48962,3.83254
2014-09-13,36.4431,22.9602,1.75344,1.74769,1.74177,8.65067,3.43471
2014-09-14,33.7434,20.9688,1.58165,1.57966,1.57274,7.91506,3.09865
2014-09-15,31.0954,19.15,1.43469,1.43499,1.42782,7.24275,2.8114
2014-09-16,28.6263,17.3663,1.28983,1.29145,1.28443,6.59956,2.52733
2014-09-17,26.642,15.8273,1.15893,1.16131,1.15462,6.04449,2.27056
2014-09-18,24.9237,14.5613,1.05208,1.0549,1.04862,5.5809,2.06163
2014-09-19,23.0082,13.2745,0.947461,0.950461,0.94463,5.09469,1.85651
2014-09-20,27.2816,15.716,1.01145,1.0659,1.22517,6.11291,2.27749
2014-09-21,89.6415,56.6514,3.2902,3.68467,3.65126,21.8183,9.18526
2014-09-22,86.9167,59.0198,3.8677,3.85323,3.87652,21.4799,9.42394
2014-09-23,70.4799,48.2191,3.31727,3.19597,3.2569,17.3571,7.57123
2014-09-24,60.1648,40.7631,2.86467,2.76452,2.83099,14.7358,6.33708
2014-09-25,53.1866,35.6925,2.54814,2.47125,2.53884,12.9761,5.51335
2014-09-26,85.1493,55.8883,4.44323,4.7233,4.74118,20.4378,8.65481
2014-09-27,84.5681,58.077,4.5425,4.45008,4.7247,20.6959,8.97287
2014-09-28,90.0716,60.9494,4.91585,4.93221,5.0004,22.1616,9.39899
2014-09-29,81.9374,55.7228,4.57856,4.52285,4.38082,20.2489,8.54865
2014-09-30,76.0746,50.9398,4.09894,4.05563,3.93518,18.8656,7.92244
2014-10-01,95.8966,63.8238,5.19518,4.76305,5.26452,23.6184,9.98718
2014-10-02,119.173,80.2537,6.45995,6.35811,6.51059,29.7312,12.5303
2014-10-03,136.969,92.4078,7.33763,7.56397,7.34999,34.3519,14.393
2014-10-04,116.016,79.4962,6.25938,6.21243,6.07706,29.2035,12.3241
2014-10-05,98.9116,67.356,5.29092,5.2639,5.1593,24.8374,10.4205
2014-10-06,87.7818,59.4462,4.65953,4.65356,4.57051,22.0118,9.20779
2014-10-07,78.7373,53.1181,4.17561,4.18606,4.11281,19.7248,8.21761
2014-10-08,71.1833,47.8255,3.76,3.77959,3.71337,17.848,7.39814
2014-10-09,64.3694,43.0467,3.38412,3.40809,3.34795,16.157,6.65725
2014-10-10,58.4722,38.7944,3.04445,3.07004,3.0154,14.704,5.98743
2014-10-11,53.4665,35.0626,2.74092,2.76658,2.71697,13.4593,5.38951
2014-10-12,49.1875,31.7921,2.46944,2.49429,2.4493,12.3348,4.85499
2014-10-13,45.5612,28.9568,2.22605,2.24964,2.20885,11.2633,4.37598
2014-10-14,42.273,26.4422,2.00535,2.02745,1.9905,10.2967,3.94166
2014-10-15,39.4688,24.2069,1.80784,1.82836,1.7949,9.44722,3.55315
2014-10-16,37.3178,22.344,1.63039,1.64932,1.61903,8.72985,3.20418
2014-10-17,35.3081,20.9459,1.50643,1.52398,1.49646,8.17364,2.96258
2014-10-18,32.6154,19.1656,1.36202,1.3781,1.35318,7.47795,2.67866
2014-10-19,68.5828,38.5166,2.83515,3.18963,3.10034,15.8323,5.60875
2014-10-20,76.9985,46.935,3.4733,3.51465,3.49165,18.4075,6.90756
2014-10-21,99.8986,62.5074,4.7266,4.89362,4.845,24.2054,9.4228
