,thetar3,thetas2,thetar1,thetas3,thetar2,thetas3_o,thetar3_o,thetas1_o,thetas1,thetas2_o,thetas1_f,thetar1_o,thetar2_f,thetas3_f,thetas2_f,thetar2_o,thetar3_f,thetar1_f
494,40812.9,84.9211,145.514,84.9609,10472.4,84.9211,84.9211,84.8653,84.9211,83.9379,83.7806,84.9211,84.9211,84.9211,4.89637,84.9211,84.9211,84.9211
495,6361.86,85.0619,145.647,85.1017,10472.5,85.0619,85.0619,84.9983,85.0619,84.0627,83.9225,85.0619,85.0619,85.0619,5.03394,85.0619,85.0619,85.0619
496,40812.9,85.1228,145.72,85.1627,10472.5,85.1228,85.1228,85.067,85.1228,84.1334,83.9803,85.1228,85.1228,85.1228,5.09766,85.1228,85.1228,85.1228
497,6361.63,84.9501,145.547,84.9901,10472.3,84.9501,84.9501,84.8938,84.9501,83.9626,83.806,84.9501,84.9501,84.9501,4.92556,84.9501,84.9501,84.9501
498,40816.3,87.8092,148.335,87.8493,10475.4,87.8092,87.8092,87.688,87.8092,86.7229,86.6782,87.8092,87.8092,87.8092,7.76997,87.8092,87.8092,87.8092
499,6363.05,87.1218,147.695,87.1619,10474.4,87.1218,87.1218,87.0386,87.1218,86.092,85.9813,87.1218,87.1218,87.1218,7.08969,87.1218,87.1218,87.1218
500,40814.7,87.2986,147.847,87.3388,10474.7,87.2986,87.2986,87.1944,87.2986,86.2369,86.1609,87.2986,87.2986,87.2986,7.26124,87.2986,87.2986,87.2986
501,6362.52,86.7934,147.371,86.8337,10474.1,86.7934,86.7934,86.7146,86.7934,85.7695,85.651,86.7934,86.7934,86.7934,6.76375,86.7934,86.7934,86.7934
502,40813.4,86.1712,146.758,86.2116,10473.5,86.1712,86.1712,86.1014,86.1712,85.1642,85.0271,86.1712,86.1712,86.1712,6.14321,86.1712,86.1712,86.1712
503,6361.94,85.659,146.248,85.6994,10473.0,85.659,85.659,85.5915,85.659,84.6578,84.5141,85.659,85.659,85.659,5.63088,85.659,85.659,85.659
504,40813.1,85.2619,145.852,85.3024,10472.6,85.2619,85.2619,85.1945,85.2619,84.2622,84.1175,85.2619,85.2619,85.2619,5.23328,85.2619,85.2619,85.2619
505,6361.78,84.9508,145.539,84.9914,10472.3,84.9508,84.9508,84.8825,84.9508,83.9503,83.8058,84.9508,84.9508,84.9508,4.9216,84.9508,84.9508,84.9508
506,40828.8,99.8926,160.198,99.9332,10487.6,99.8926,99.8926,99.5465,99.8926,98.4971,98.7858,99.8926,99.8926,99.8926,19.7973,99.8926,99.8926,99.8926
507,6397.59,124.32,184.179,124.361,10511.1,124.32,124.32,123.514,124.32,122.3,123.225,124.32,124.32,124.32,44.115,124.32,124.32,124.32
508,40825.4,106.16,166.487,106.2,10493.1,106.16,106.16,105.839,106.16,104.8,105.04,106.16,106.16,106.16,26.0617,106.16,106.16,106.16
509,6377.43,108.71,168.918,108.751,10496.0,108.71,108.71,108.294,108.71,107.224,107.597,108.71,108.71,108.71,28.5738,108.71,108.71,108.71
510,40840.4,122.191,182.132,122.232,10509.2,122.191,122.191,121.527,122.191,120.374,121.097,122.191,122.191,122.191,41.9894,122.191,122.191,122.191
511,6370.95,107.616,168.062,107.657,10494.7,107.616,107.616,107.439,107.616,106.453,106.492,107.616,107.616,107.616,27.5273,107.616,107.616,107.616
512,40817.1,100.99,161.599,101.031,10488.4,100.99,100.99,100.967,100.99,100.036,99.8567,100.99,100.99,100.99,20.939,100.99,100.99,100.99
513,6364.04,97.7922,158.477,97.8333,10485.4,97.7922,97.7922,97.8346,97.7922,96.9251,96.6567,97.7922,97.7922,97.7922,17.7635,97.7922,97.7922,97.7922
514,40814.3,95.6662,156.392,95.7074,10483.3,95.6662,95.6662,95.7412,95.6662,94.8426,94.5304,95.6662,95.6662,95.6662,15.6527,95.6662,95.6662,95.6662
515,6370.45,101.751,162.32,101.792,10489.7,101.751,101.751,101.68,101.751,100.726,100.632,101.751,101.751,101.751,21.7023,101.751,101.751,101.751
516,40819.3,100.359,160.991,100.4,10488.1,100.359,100.359,100.339,100.359,99.4006,99.2351,100.359,100.359,100.359,20.3286,100.359,100.359,100.359
517,6364.75,96.8869,157.577,96.9283,10484.5,96.8869,96.8869,96.9154,96.8869,95.9952,95.7552,96.8869,96.8869,96.8869,16.87,96.8869,96.8869,96.8869
518,40814.5,94.4863,155.215,94.5277,10482.2,94.4863,94.4863,94.5504,94.4863,93.6468,93.3521,94.4863,94.4863,94.4863,14.4814,94.4863,94.4863,94.4863
519,6362.55,92.8027,153.542,92.8442,10480.5,92.8027,92.8027,92.876,92.8027,91.9767,91.6678,92.8027,92.8027,92.8027,12.8023,92.8027,92.8027,92.8027
520,40814.2,92.2043,152.917,92.2459,10480.0,92.2043,92.2043,92.251,92.2043,91.3399,91.0724,92.2043,92.2043,92.2043,12.1978,92.2043,92.2043,92.2043
521,6416.9,147.743,207.238,147.784,10533.4,147.743,147.743,146.563,147.743,145.226,146.629,147.743,147.743,147.743,67.4931,147.743,147.743,147.743
522,40980.6,281.58,337.636,281.621,10657.9,281.58,281.58,277.11,281.58,274.838,280.307,281.58,281.58,281.58,200.282,281.58,281.58,281.58
523,6444.45,213.666,271.861,213.708,10596.1,213.666,213.666,211.471,213.666,209.887,212.481,213.666,213.666,213.666,132.914,213.666,213.666,213.666
524,40834.4,152.298,212.469,152.34,10538.8,152.298,152.298,152.004,152.298,151.028,151.138,152.298,152.298,152.298,72.0071,152.298,152.298,152.298
525,6368.92,132.412,193.287,132.454,10520.5,132.412,132.412,132.721,132.412,131.925,131.264,132.412,132.412,132.412,52.3374,132.412,132.412,132.412
526,40815.9,123.358,184.503,123.4,10512.2,123.358,123.358,123.869,123.358,123.125,122.221,123.358,123.358,123.358,43.3918,123.358,123.358,123.358
527,6363.06,117.795,179.047,117.837,10506.9,117.795,117.795,118.367,117.795,117.635,116.663,117.795,117.795,117.795,37.8857,117.795,117.795,117.795
528,40813.8,113.727,174.998,113.769,10503.1,113.727,113.727,114.294,113.727,113.555,112.603,113.727,113.727,113.727,33.8422,113.727,113.727,113.727
529,6362.32,110.495,171.751,110.537,10499.8,110.495,110.495,111.033,110.495,110.28,109.375,110.495,110.495,110.495,30.6212,110.495,110.495,110.495
530,40813.6,107.949,169.156,107.991,10497.2,107.949,107.949,108.435,107.949,107.661,106.831,107.949,107.949,107.949,28.0707,107.949,107.949,107.949
531,6362.06,105.649,166.835,105.692,10494.8,105.649,105.649,106.106,105.649,105.323,104.531,105.649,105.649,105.649,25.7749,105.649,105.649,105.649
532,40813.2,103.446,164.592,103.488,10492.5,103.446,103.446,103.86,103.446,103.064,102.327,103.446,103.446,103.446,23.5664,103.446,103.446,103.446
533,6384.06,123.994,184.564,124.036,10512.6,123.994,123.994,123.878,123.994,122.897,122.894,123.994,123.994,123.994,43.9534,123.994,123.994,123.994
534,40820.2,111.989,172.908,112.032,10500.5,111.989,111.989,112.195,111.989,111.323,110.876,111.989,111.989,111.989,32.0463,111.989,111.989,111.989
535,6364.87,105.694,166.677,105.736,10494.3,105.694,105.694,105.965,105.694,105.121,104.575,105.694,105.694,105.694,25.7721,105.694,105.694,105.694
536,40814.6,102.117,163.114,102.16,10490.8,102.117,102.117,102.401,102.117,101.562,100.998,102.117,102.117,102.117,22.2018,102.117,102.117,102.117
537,6362.69,99.6693,160.659,99.712,10488.3,99.6693,99.6693,99.9447,99.6693,99.1022,98.5504,99.6693,99.6693,99.6693,19.754,99.6693,99.6693,99.6693
538,40813.6,97.7914,158.759,97.8341,10486.4,97.7914,97.7914,98.0438,97.7914,97.1938,96.6722,97.7914,97.7914,97.7914,17.8704,97.7914,97.7914,97.7914
539,6362.22,96.3667,157.301,96.4095,10484.9,96.3667,96.3667,96.5886,96.3667,95.7274,95.2475,96.3667,96.3667,96.3667,16.4365,96.3667,96.3667,96.3667
540,40813.5,95.3266,156.229,95.3695,10483.8,95.3266,95.3266,95.5192,95.3266,94.647,94.2073,95.3266,95.3266,95.3266,15.3868,95.3266,95.3266,95.3266
541,6362.08,94.3578,155.243,94.4007,10482.7,94.3578,94.3578,94.5317,94.3578,93.6544,93.2372,94.3578,94.3578,94.3578,14.4143,94.3578,94.3578,94.3578
542,40813.3,93.393,154.254,93.4361,10481.7,93.393,93.393,93.5441,93.393,92.6607,92.2713,93.393,93.393,93.393,13.4434,93.393,93.393,93.393
543,6374.75,105.096,165.642,105.139,10493.5,105.096,105.096,104.959,105.096,103.964,103.998,105.096,105.096,105.096,25.0776,105.096,105.096,105.096
544,40826.7,108.053,168.571,108.096,10496.2,108.053,108.053,107.891,108.053,106.887,106.953,108.053,108.053,108.053,28.0273,108.053,108.053,108.053
545,6366.82,100.535,161.239,100.578,10488.5,100.535,100.535,100.552,100.535,99.6147,99.4198,100.535,100.535,100.535,20.5423,100.535,100.535,100.535
546,40815.6,96.7648,157.522,96.8081,10484.9,96.7648,96.7648,96.8364,96.7648,95.9192,95.6481,96.7648,96.7648,96.7648,16.7813,96.7648,96.7648,96.7648
547,6363.2,94.6313,155.416,94.6746,10482.8,94.6313,94.6313,94.7292,94.6313,93.8214,93.5141,94.6313,94.6313,94.6313,14.6538,94.6313,94.6313,94.6313
548,40814.0,93.2437,154.02,93.2871,10481.4,93.2437,93.2437,93.3323,93.2437,92.4218,92.1259,93.2437,93.2437,93.2437,13.2625,93.2437,93.2437,93.2437
549,6362.49,92.3546,153.129,92.3981,10480.5,92.3546,92.3546,92.4388,92.3546,91.5286,91.2355,92.3546,92.3546,92.3546,12.3698,92.3546,92.3546,92.3546
550,40813.8,91.717,152.474,91.7606,10479.8,91.717,91.717,91.7848,91.717,90.8694,90.5979,91.717,91.717,91.717,11.7261,91.717,91.717,91.717
551,6362.41,91.202,151.951,91.2457,10479.3,91.202,91.202,91.2608,91.202,90.3419,90.0832,91.202,91.202,91.202,11.211,91.202,91.202,91.202
552,40816.5,93.1165,153.788,93.1602,10481.5,93.1165,93.1165,93.1092,93.1165,92.1571,92.0136,93.1165,93.1165,93.1165,13.1128,93.1165,93.1165,93.1165
553,6364.23,92.5366,153.242,92.5804,10480.8,92.5366,92.5366,92.5609,92.5366,91.6203,91.4325,92.5366,92.5366,92.5366,12.5356,92.5366,92.5366,92.5366
554,40814.7,91.2615,151.987,91.3054,10479.6,91.2615,91.2615,91.3032,91.2615,90.3676,90.1566,91.2615,91.2615,91.2615,11.2653,91.2615,91.2615,91.2615
555,6363.97,91.2667,151.968,91.3106,10479.6,91.2667,91.2667,91.2893,91.2667,90.3462,90.1638,91.2667,91.2667,91.2667,11.265,91.2667,91.2667,91.2667
556,40814.5,90.2837,151.007,90.3277,10478.6,90.2837,90.2837,90.3236,90.2837,89.3875,89.1801,90.2837,90.2837,90.2837,10.286,90.2837,90.2837,90.2837
557,6362.87,89.4114,150.132,89.4554,10477.7,89.4114,89.4114,89.4492,89.4114,88.5127,88.3085,89.4114,89.4114,89.4114,9.41273,89.4114,89.4114,89.4114
558,40813.9,88.7498,149.471,88.7939,10477.0,88.7498,88.7498,88.7866,88.7498,87.8518,87.6455,88.7498,88.7498,88.7498,8.75042,88.7498,88.7498,88.7498
559,6362.51,88.1608,148.876,88.2049,10476.4,88.1608,88.1608,88.1908,88.1608,87.2563,87.0554,88.1608,88.1608,88.1608,8.15921,88.1608,88.1608,88.1608
560,40813.7,87.6387,148.348,87.6829,10475.9,87.6387,87.6387,87.6612,87.6387,86.7265,86.5326,87.6387,87.6387,87.6387,7.63476,87.6387,87.6387,87.6387
561,6362.38,87.1718,147.874,87.2161,10475.4,87.1718,87.1718,87.1865,87.1718,86.251,86.0653,87.1718,87.1718,87.1718,7.16532,87.1718,87.1718,87.1718
562,40817.3,90.2601,150.861,90.3044,10478.6,90.2601,90.2601,90.1908,90.2601,89.2198,89.1635,90.2601,90.2601,90.2601,10.2325,90.2601,90.2601,90.2601
563,6374.9,100.238,160.65,100.282,10488.3,100.238,100.238,99.9822,100.238,98.9373,99.1499,100.238,100.238,100.238,20.1724,100.238,100.238,100.238
564,40818.2,94.4012,155.007,94.4456,10482.4,94.4012,94.4012,94.325,94.4012,93.3515,93.3006,94.4012,94.4012,94.4012,14.3724,94.4012,94.4012,94.4012
565,6364.47,91.2516,151.9,91.2962,10479.3,91.2516,91.2516,91.2204,91.2516,90.2725,90.146,91.2516,91.2516,91.2516,11.2293,91.2516,91.2516,91.2516
566,40814.8,89.5581,150.226,89.6027,10477.7,89.5581,89.5581,89.5458,89.5581,88.609,88.4523,89.5581,89.5581,89.5581,9.53769,89.5581,89.5581,89.5581
567,6363.03,88.4911,149.167,88.5358,10476.7,88.4911,88.4911,88.4857,88.4911,87.5508,87.3858,88.4911,88.4911,88.4911,8.47036,88.4911,88.4911,88.4911
568,40814.1,87.8052,148.481,87.85,10476.0,87.8052,87.8052,87.7981,87.8052,86.8616,86.7001,87.8052,87.8052,87.8052,7.78357,87.8052,87.8052,87.8052
569,6383.48,108.874,169.038,108.918,10496.3,108.874,108.874,108.392,108.874,107.298,107.774,108.874,108.874,108.874,28.7253,108.874,108.874,108.874
570,40820.7,98.7622,159.296,98.8071,10486.6,98.7622,98.7622,98.6193,98.7622,97.6295,97.659,98.7622,98.7622,98.7622,18.7062,98.7622,98.7622,98.7622
571,6365.44,93.8789,154.505,93.9239,10481.9,93.8789,93.8789,93.8291,93.8789,92.8767,92.7728,93.8789,93.8789,93.8789,13.8408,93.8789,93.8789,93.8789
572,40815.3,91.4813,152.15,91.5263,10479.7,91.4813,91.4813,91.4721,91.4813,90.5308,90.3749,91.4813,91.4813,91.4813,11.4521,91.4813,91.4813,91.4813
573,6363.28,90.0854,150.776,90.1305,10478.3,90.0854,90.0854,90.0964,90.0854,89.1593,88.9795,90.0854,90.0854,90.0854,10.0621,90.0854,90.0854,90.0854
574,40814.3,89.1438,149.84,89.1889,10477.4,89.1438,89.1438,89.1591,89.1438,88.2201,88.0394,89.1438,89.1438,89.1438,9.1231,89.1438,89.1438,89.1438
575,6362.92,88.6792,149.366,88.7244,10476.9,88.6792,88.6792,88.6852,88.6792,87.7403,87.5766,88.6792,88.6792,88.6792,8.65774,88.6792,88.6792,88.6792
576,40814.2,88.3152,149.003,88.3605,10476.9,88.3152,88.3152,88.3234,88.3152,87.3758,87.2136,88.3152,88.3152,88.3152,8.29306,88.3152,88.3152,88.3152
577,6362.75,87.9238,148.612,87.9691,10476.5,87.9238,87.9238,87.9323,87.9238,86.9857,86.8199,87.9238,87.9238,87.9238,7.9006,87.9238,87.9238,87.9238
578,40814.1,87.5886,148.262,87.634,10476.2,87.5886,87.5886,87.5858,87.5886,86.6336,86.4837,87.5886,87.5886,87.5886,7.5615,87.5886,87.5886,87.5886
579,6362.76,87.3837,148.054,87.4292,10476.0,87.3837,87.3837,87.3765,87.3837,86.4239,86.2768,87.3837,87.3837,87.3837,7.35521,87.3837,87.3837,87.3837
580,40814.2,87.1864,147.845,87.2319,10475.7,87.1864,87.1864,87.1692,87.1864,86.2124,86.0785,87.1864,87.1864,87.1864,7.15461,87.1864,87.1864,87.1864
581,6362.8,87.0323,147.687,87.0779,10475.6,87.0323,87.0323,87.011,87.0323,86.0537,85.923,87.0323,87.0323,87.0323,6.9991,87.0323,87.0323,87.0323
582,40814.0,86.648,147.314,86.6936,10475.2,86.648,86.648,86.6367,86.648,85.686,85.5379,86.648,86.648,86.648,6.61557,86.648,86.648,86.648
583,6362.58,86.1996,146.864,86.2453,10474.8,86.1996,86.1996,86.1874,86.1996,85.2387,85.0884,86.1996,86.1996,86.1996,6.16473,86.1996,86.1996,86.1996
584,40813.9,85.8852,146.539,85.931,10474.4,85.8852,85.8852,85.8632,85.8852,84.9108,84.7733,85.8852,85.8852,85.8852,5.84689,85.8852,85.8852,85.8852
585,6362.51,85.6631,146.319,85.7089,10474.2,85.6631,85.6631,85.6421,85.6631,84.6912,84.5507,85.6631,85.6631,85.6631,5.62475,85.6631,85.6631,85.6631
586,40813.8,85.3887,146.04,85.4346,10473.9,85.3887,85.3887,85.3632,85.3887,84.4118,84.2758,85.3887,85.3887,85.3887,5.34861,85.3887,85.3887,85.3887
587,6362.52,85.2172,145.858,85.2632,10473.7,85.2172,85.2172,85.1828,85.2172,84.2272,84.1038,85.2172,85.2172,85.2172,5.17444,85.2172,85.2172,85.2172
588,40818.4,89.4849,150.016,89.531,10477.9,89.4849,89.4849,89.3528,89.4849,88.3549,88.3833,89.4849,89.4849,89.4849,9.41755,89.4849,89.4849,89.4849
589,6384.14,108.881,169.016,108.927,10496.3,108.881,108.881,108.362,108.881,107.239,107.776,108.881,108.881,108.881,28.7235,108.881,108.881,108.881
590,40821.0,97.8796,158.388,97.9257,10486.1,97.8796,97.8796,97.716,97.8796,96.7118,96.7699,97.8796,97.8796,97.8796,17.8063,97.8796,97.8796,97.8796
591,6365.65,92.8863,153.48,92.9326,10481.3,92.8863,92.8863,92.8135,92.8863,91.8483,91.7737,92.8863,92.8863,92.8863,12.8268,92.8863,92.8863,92.8863
592,40827.9,103.473,163.711,103.519,10491.2,103.473,103.473,103.089,103.473,102.032,102.366,103.473,103.473,103.473,23.3284,103.473,103.473,103.473
593,6369.05,98.4136,158.945,98.46,10486.7,98.4136,98.4136,98.2891,98.4136,97.3005,97.3044,98.4136,98.4136,98.4136,18.3386,98.4136,98.4136,98.4136
594,40818.1,95.4439,156.049,95.4903,10483.8,95.4439,95.4439,95.389,95.4439,94.4195,94.3329,95.4439,95.4439,95.4439,15.3828,95.4439,95.4439,95.4439
595,6365.41,93.5116,154.155,93.5581,10482.0,93.5116,93.5116,93.4901,93.5116,92.5286,92.4006,93.5116,93.5116,93.5116,13.4592,93.5116,93.5116,93.5116
596,40815.4,91.6942,152.377,91.7407,10480.3,91.6942,91.6942,91.7057,91.6942,90.7548,90.584,91.6942,91.6942,91.6942,11.6504,91.6942,91.6942,91.6942
597,6363.44,90.4258,151.126,90.4724,10479.1,90.4258,90.4258,90.45,90.4258,89.5054,89.3159,90.4258,90.4258,90.4258,10.3905,90.4258,90.4258,90.4258
598,40814.4,89.4937,150.196,89.5404,10478.2,89.4937,89.4937,89.5174,89.4937,88.574,88.3836,89.4937,89.4937,89.4937,9.46072,89.4937,89.4937,89.4937
599,6362.98,88.8568,149.552,88.9035,10477.5,88.8568,88.8568,88.8719,88.8568,87.926,87.7463,88.8568,88.8568,88.8568,8.82368,88.8568,88.8568,88.8568
600,40813.8,88.4003,149.093,88.4471,10476.4,88.4003,88.4003,88.4026,88.4003,87.4583,87.2799,88.4003,88.4003,88.4003,8.37138,88.4003,88.4003,88.4003
601,6363.54,89.089,149.726,89.1359,10477.0,89.089,89.089,89.0384,89.089,88.0747,87.9718,89.089,89.089,89.089,9.05223,89.089,89.089,89.089
602,40817.3,91.8724,152.443,91.9193,10479.8,91.8724,91.8724,91.7576,91.8724,90.7699,90.7605,91.8724,91.8724,91.8724,11.8254,91.8724,91.8724,91.8724
603,6363.81,90.5161,151.183,90.5631,10478.4,90.5161,90.5161,90.4831,90.5161,89.5261,89.3989,90.5161,90.5161,90.5161,10.4913,90.5161,90.5161,90.5161
604,40814.3,89.1139,149.804,89.161,10477.0,89.1139,89.1139,89.1025,89.1139,88.1583,87.9946,89.1139,89.1139,89.1139,9.09245,89.1139,89.1139,89.1139
605,6362.62,88.1634,148.863,88.2105,10476.1,88.1634,88.1634,88.1592,88.1634,87.2194,87.0433,88.1634,88.1634,88.1634,8.14322,88.1634,88.1634,88.1634
606,40813.7,87.4794,148.182,87.5266,10475.4,87.4794,87.4794,87.4759,87.4794,86.5381,86.359,87.4794,87.4794,87.4794,7.45991,87.4794,87.4794,87.4794
607,6387.94,113.039,173.13,113.086,10500.4,113.039,113.039,112.507,113.039,111.412,111.938,113.039,113.039,113.039,32.8948,113.039,113.039,113.039
608,40821.4,99.9225,160.447,99.9698,10487.5,99.9225,99.9225,99.76,99.9225,98.7637,98.8109,99.9225,99.9225,99.9225,19.8653,99.9225,99.9225,99.9225
609,6406.13,137.228,196.664,137.275,10522.8,137.228,137.228,136.085,137.228,134.817,136.101,137.228,137.228,137.228,56.8679,137.228,137.228,137.228
610,40826.1,112.02,172.368,112.068,10499.1,112.02,112.02,111.718,112.02,110.684,110.899,112.02,112.02,112.02,31.8812,112.02,112.02,112.02
611,6368.77,104.224,164.753,104.272,10491.9,104.224,104.224,104.096,104.224,103.109,103.106,104.224,104.224,104.224,24.1242,104.224,104.224,104.224
612,40817.3,100.463,161.13,100.511,10488.4,100.463,100.463,100.46,100.463,99.5081,99.35,100.463,100.463,100.463,20.4073,100.463,100.463,100.463
613,6363.99,97.4219,158.196,97.4695,10485.5,97.4219,97.4219,97.5014,97.4219,96.5739,96.3097,97.4219,97.4219,97.4219,17.4039,97.4219,97.4219,97.4219
614,40816.5,97.3604,158.092,97.4081,10485.6,97.3604,97.3604,97.3995,97.3604,96.4555,96.2544,97.3604,97.3604,97.3604,17.3431,97.3604,97.3604,97.3604
615,6363.6,95.4849,156.281,95.5326,10483.7,95.4849,95.4849,95.5708,95.4849,94.6443,94.3759,95.4849,95.4849,95.4849,15.4861,95.4849,95.4849,95.4849
616,40814.3,93.9209,154.726,93.9687,10482.1,93.9209,93.9209,94.0088,93.9209,93.0838,92.8106,93.9209,93.9209,93.9209,13.9302,93.9209,93.9209,93.9209
617,6362.72,92.8225,153.623,92.8704,10481.0,92.8225,92.8225,92.9019,92.8225,91.9752,91.7114,92.8225,92.8225,92.8225,12.8339,92.8225,92.8225,92.8225
618,40813.9,92.0444,152.832,92.0923,10480.2,92.0444,92.0444,92.1078,92.0444,91.1779,90.9337,92.0444,92.0444,92.0444,12.0549,92.0444,92.0444,92.0444
619,6362.51,91.3242,152.113,91.3722,10479.5,91.3242,91.3242,91.3857,91.3242,90.454,90.2139,91.3242,91.3242,91.3242,11.3361,91.3242,91.3242,91.3242
620,40813.6,90.6087,151.396,90.6568,10478.8,90.6087,90.6087,90.6668,90.6087,89.7353,89.4979,90.6087,90.6087,90.6087,10.6207,90.6087,90.6087,90.6087
621,6362.32,89.9938,150.766,90.0419,10478.1,89.9938,89.9938,90.0375,89.9938,89.1028,88.8822,89.9938,89.9938,89.9938,10.0027,89.9938,89.9938,89.9938
622,40813.6,89.5367,150.295,89.5849,10477.6,89.5367,89.5367,89.567,89.5367,88.6277,88.4252,89.5367,89.5367,89.5367,9.54277,89.5367,89.5367,89.5367
623,6362.29,89.1235,149.875,89.1718,10477.2,89.1235,89.1235,89.1468,89.1235,88.2059,88.0115,89.1235,89.1235,89.1235,9.12816,89.1235,89.1235,89.1235
624,40813.8,88.6349,149.386,88.6832,10476.9,88.6349,88.6349,88.6609,88.6349,87.717,87.5302,88.6349,88.6349,88.6349,8.63831,88.6349,88.6349,88.6349
625,6367.51,93.0956,153.709,93.144,10481.5,93.0956,93.0956,93.0128,93.0956,92.0295,92.0048,93.0956,93.0956,93.0956,13.0706,93.0956,93.0956,93.0956
626,40863.7,141.5,200.945,141.549,10527.3,141.5,141.5,140.408,141.5,139.172,140.389,141.5,141.5,141.5,61.2302,141.5,141.5,141.5
627,6384.85,120.793,180.918,120.842,10508.1,120.793,120.793,120.293,120.793,119.194,119.695,120.793,120.793,120.793,40.6426,120.793,120.793,120.793
628,40821.7,106.262,166.79,106.31,10494.0,106.262,106.262,106.123,106.262,105.122,105.158,106.262,106.262,106.262,26.1781,106.262,106.262,106.262
629,6365.98,100.429,161.134,100.478,10488.5,100.429,100.429,100.44,100.429,99.4833,99.3256,100.429,100.429,100.429,20.3853,100.429,100.429,100.429
630,40815.5,97.2844,158.079,97.3331,10485.6,97.2844,97.2844,97.3674,97.2844,96.4335,96.1829,97.2844,97.2844,97.2844,17.2683,97.2844,97.2844,97.2844
631,6391.45,124.661,184.699,124.71,10511.6,124.661,124.661,124.069,124.661,122.952,123.553,124.661,124.661,124.661,44.4199,124.661,124.661,124.661
632,40828.8,114.689,175.133,114.738,10502.6,114.689,114.689,114.471,114.689,113.45,113.593,114.689,114.689,114.689,34.5732,114.689,114.689,114.689
633,6382.25,119.32,179.627,119.369,10507.1,119.32,119.32,118.989,119.32,117.936,118.227,119.32,119.32,119.32,39.1507,119.32,119.32,119.32
634,40822.7,109.575,170.197,109.624,10497.7,109.575,109.575,109.521,109.575,108.542,108.48,109.575,109.575,109.575,29.4966,109.575,109.575,109.575
635,6370.53,107.483,168.166,107.532,10495.9,107.483,107.483,107.49,107.483,106.527,106.392,107.483,107.483,107.483,27.4324,107.483,107.483,107.483
636,40838.5,124.312,184.539,124.361,10511.9,124.312,124.312,123.912,124.312,122.833,123.224,124.312,124.312,124.312,44.1714,124.312,124.312,124.312
637,6395.75,136.338,196.319,136.387,10523.3,136.338,136.338,135.735,136.338,134.617,135.238,136.338,136.338,136.338,56.0889,136.338,136.338,136.338
638,40850.8,143.517,203.348,143.566,10530.1,143.517,143.517,142.789,143.517,141.641,142.409,143.517,143.517,143.517,63.2034,143.517,143.517,143.517
639,6374.29,120.244,180.826,120.293,10508.2,120.244,120.244,120.183,120.244,119.21,119.143,120.244,120.244,120.244,40.1392,120.244,120.244,120.244
640,40818.8,110.887,171.735,110.936,10499.4,110.887,110.887,111.048,110.887,110.128,109.793,110.887,110.887,110.887,30.8755,110.887,110.887,110.887
641,6364.86,105.923,166.905,105.972,10494.8,105.923,105.923,106.183,105.923,105.286,104.831,105.923,105.923,105.923,25.966,105.923,105.923,105.923
642,40815.0,102.709,163.741,102.759,10491.7,102.709,102.709,102.999,102.709,102.109,101.619,102.709,102.709,102.709,22.7792,102.709,102.709,102.709
643,6363.15,100.338,161.384,100.387,10489.3,100.338,100.338,100.626,100.338,99.7389,99.247,100.338,100.338,100.338,20.4199,100.338,100.338,100.338
644,40814.2,98.4382,159.472,98.4878,10487.4,98.4382,98.4382,98.7064,98.4382,97.817,97.3471,98.4382,98.4382,98.4382,18.5234,98.4382,98.4382,98.4382
645,6362.76,96.934,157.94,96.9836,10485.8,96.934,96.934,97.1731,96.934,96.2768,95.8419,96.934,96.934,96.934,17.016,96.934,96.934,96.934
646,40814.0,95.7309,156.707,95.7806,10484.5,95.7309,95.7309,95.9402,95.7309,95.0364,94.6379,95.7309,95.7309,95.7309,15.8079,95.7309,95.7309,95.7309
647,6362.73,94.7284,155.671,94.7782,10483.4,94.7284,94.7284,94.9058,94.7284,93.9937,93.6343,94.7284,94.7284,94.7284,14.7986,94.7284,94.7284,94.7284
648,40814.0,93.9559,154.863,94.0058,10482.5,93.9559,93.9559,94.0991,93.9559,93.1809,92.8568,93.9559,93.9559,93.9559,14.0185,93.9559,93.9559,93.9559
649,6362.67,93.2331,154.114,93.283,10481.7,93.2331,93.2331,93.3521,93.2331,92.4286,92.1319,93.2331,93.2331,93.2331,13.2895,93.2331,93.2331,93.2331
650,40814.0,92.6693,153.518,92.7193,10481.0,92.6693,92.6693,92.76,92.6693,91.8301,91.5666,92.6693,92.6693,92.6693,12.7178,92.6693,92.6693,92.6693
651,6362.98,92.3129,153.127,92.3629,10480.6,92.3129,92.3129,92.3762,92.3129,91.4362,91.2113,92.3129,92.3129,92.3129,12.3534,92.3129,92.3129,92.3129
652,40814.1,91.8416,152.652,91.8916,10480.1,91.8416,91.8416,91.901,91.8416,90.9613,90.7382,91.8416,91.8416,91.8416,11.8798,91.8416,91.8416,91.8416
653,6362.65,91.1562,151.963,91.2063,10479.4,91.1562,91.1562,91.2121,91.1562,90.2726,90.0516,91.1562,91.1562,91.1562,11.1909,91.1562,91.1562,91.1562
654,40840.6,118.479,178.495,118.529,10505.4,118.479,118.479,117.817,118.479,116.687,117.376,118.479,118.479,118.479,38.3059,118.479,118.479,118.479
655,6380.93,115.318,175.601,115.369,10502.9,115.318,115.318,114.921,115.318,113.85,114.225,115.318,115.318,115.318,35.2024,115.318,115.318,115.318
