,chanlength,chan,chanbw,chanman,elvstd,gradient,chanflpn,changrad,chanbnkf,lzavin,lat,cropgrpn_o,mannings_o,soildepth3_i,soildepth1_f,cropgrpn_i,cropcoef_o,cropcoef_i,soildepth1_o,soildepth2_o,soildepth2_f,mannings_f,soildepth3_f,soildepth1_i,mannings_i,soildepth2_i,cropgrpn_f,soildepth3_o,cropcoef_f,et,es,ta,pr,e0,laii,laio,laif,thetar3,thetas2,genua1_f,genua1_o,lambda2_o,genua3_f,thetar1,lambda3,thetas3,ksat2_o,thetar2,ksat3_o,thetas3_o
919,95.3445,95.3454,95.3452,95.3446,95.3454,97.9776,95.3454,95.3463,95.3451,95.3454,95.3454,95.3454,95.3509,95.3454,95.3454,95.3454,95.3454,95.3454,95.3454,95.3454,95.3454,95.347,95.3454,95.3454,95.3454,95.3454,95.3454,95.3453,95.3454,95.3454,95.3454,78.7644,7.61827,98.8591,95.7601,95.4,95.7923,95.7684,95.3454,95.3454,95.3454,95.3454,95.3454,94.7648,95.3453,7011.66,95.3454,95.3454,95.3454,95.3454
920,86.7976,86.7982,86.7981,86.7977,86.7982,88.543,86.7982,86.7989,86.7981,86.7982,86.7982,86.7982,86.8022,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7996,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,86.7982,71.6133,6.53243,88.0262,87.192,86.8498,87.2216,87.2212,86.7982,86.7982,86.7982,86.7982,86.7982,83.972,86.7982,20318.8,86.7982,86.7982,86.7982,86.7982
921,160.185,160.182,160.183,160.185,160.182,149.67,160.182,160.178,160.183,160.182,160.182,160.182,160.194,160.182,160.182,160.182,160.182,160.182,160.182,160.182,160.182,160.185,160.182,160.182,160.182,160.182,160.182,160.182,160.182,160.182,160.182,124.732,9.38635,232.945,160.569,160.231,160.593,160.605,160.182,160.182,160.182,160.182,160.182,184.285,160.182,7144.92,160.182,160.182,160.182,160.182
922,122.948,122.95,122.949,122.949,122.95,127.266,122.95,122.951,122.949,122.95,122.95,122.95,122.958,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.952,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,99.8807,9.27576,135.337,123.435,123.007,123.454,123.373,122.95,122.95,122.95,122.95,122.95,129.429,122.95,20403.3,122.95,122.95,122.95,122.95
923,105.977,105.978,105.978,105.977,105.978,109.42,105.978,105.979,105.978,105.978,105.978,105.978,105.984,105.978,105.978,105.978,105.978,105.978,105.978,105.978,105.978,105.98,105.978,105.978,105.978,105.978,105.978,105.978,105.978,105.978,105.978,86.4575,7.66932,109.321,106.447,106.032,106.468,106.4,105.978,105.978,105.978,105.978,105.978,106.193,105.978,7071.13,105.978,105.978,105.978,105.978
924,96.7191,96.7197,96.7196,96.7192,96.7197,99.0516,96.7197,96.7203,96.7196,96.7197,96.7197,96.7197,96.7239,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7213,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,96.7197,80.168,6.53476,97.86,97.1778,96.7713,97.1926,97.1422,96.7197,96.7197,96.7197,96.7197,96.7197,92.9503,96.7196,20399.2,96.7197,96.7197,96.7197,96.7197
925,94.417,94.4174,94.4173,94.4171,94.4174,95.1378,94.4174,94.4178,94.4173,94.4174,94.4174,94.4174,94.4206,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4188,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,94.4174,79.9464,5.67907,94.9149,94.8604,94.4661,94.8703,94.8398,94.4174,94.4174,94.4174,94.4174,94.4174,90.2821,94.4174,7056.63,94.4174,94.4174,94.4174,94.4174
926,90.2815,90.2818,90.2817,90.2815,90.2818,90.9851,90.2818,90.2821,90.2817,90.2818,90.2818,90.2818,90.2838,90.2818,90.2818,90.2818,90.2818,90.2818,90.2818,90.2818,90.2818,90.2829,90.2818,90.2818,90.2818,90.2818,90.2818,90.2817,90.2818,90.2818,90.2818,76.3428,5.29202,90.4955,90.7243,90.3279,90.7295,90.704,90.2818,90.2818,90.2818,90.2818,90.2818,84.8339,90.2817,20466.1,90.2818,90.2818,90.2818,90.2818
927,135.997,135.995,135.995,135.997,135.995,128.449,135.995,135.993,135.996,135.995,135.995,135.995,136.002,135.995,135.995,135.995,135.995,135.995,135.995,135.995,135.995,135.997,135.995,135.995,135.995,135.995,135.995,135.995,135.995,135.995,135.995,113.046,6.9798,180.252,136.43,136.039,136.431,136.417,135.995,135.995,135.995,135.995,135.995,147.669,135.995,7185.4,135.995,135.995,135.995,135.995
928,109.132,109.133,109.133,109.132,109.133,112.319,109.133,109.134,109.133,109.133,109.133,109.133,109.137,109.133,109.133,109.133,109.133,109.133,109.133,109.133,109.133,109.134,109.133,109.133,109.133,109.133,109.133,109.133,109.133,109.133,109.133,92.1962,7.07496,117.412,109.641,109.181,109.637,109.555,109.133,109.133,109.133,109.133,109.133,108.204,109.133,20458.0,109.133,109.133,109.133,109.133
929,93.9793,93.9801,93.9799,93.9795,93.9801,96.7775,93.9801,93.9809,93.9799,93.9801,93.9801,93.9801,93.982,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9812,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,93.9801,79.7393,5.82673,96.3847,94.4607,94.0257,94.4566,94.402,93.9801,93.9801,93.9801,93.9801,93.9801,88.4359,93.98,7126.97,93.9801,93.9801,93.9801,93.9801
930,85.2402,85.2407,85.2406,85.2403,85.2407,87.1487,85.2407,85.2412,85.2405,85.2407,85.2407,85.2407,85.2408,85.2407,85.2407,85.2407,85.2407,85.2407,85.2407,85.2407,85.2407,85.2414,85.2406,85.2407,85.2407,85.2407,85.2407,85.2406,85.2407,85.2407,85.2407,72.8294,5.21119,86.1527,85.6932,85.2836,85.6894,85.6624,85.2407,85.2407,85.2407,85.2407,85.2407,77.333,85.2406,20471.2,85.2407,85.2407,85.2407,85.2407
931,98.235,98.2341,98.2343,98.2348,98.2341,95.9699,98.2341,98.2331,98.2343,98.2341,98.2341,98.2341,98.2354,98.2341,98.2341,98.2341,98.2341,98.2341,98.2341,98.2341,98.2341,98.235,98.2341,98.2341,98.2341,98.2341,98.2341,98.234,98.2341,98.2341,98.2341,85.3106,5.1451,100.634,98.6601,98.2745,98.6564,98.6557,98.2341,98.2341,98.2341,98.2341,98.2341,96.4572,98.234,7121.41,98.2341,98.2341,98.2341,98.2341
932,89.4646,89.465,89.4649,89.4647,89.465,90.6251,89.465,89.4655,89.4649,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.4656,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,89.465,77.526,5.07454,90.1446,89.9132,89.504,89.9171,89.8866,89.465,89.465,89.465,89.465,89.465,83.6886,89.465,20472.0,89.465,89.465,89.465,89.465
933,81.5448,81.5452,81.5452,81.5449,81.5452,82.7708,81.5452,81.5457,81.5451,81.5452,81.5452,81.5452,81.5443,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5456,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,81.5452,70.4412,4.94006,81.7899,81.9706,81.582,81.9834,81.9667,81.5452,81.5452,81.5452,81.5452,81.5452,74.7249,81.5452,7118.26,81.5452,81.5452,81.5452,81.5452
934,135.934,135.931,135.932,135.933,135.931,127.181,135.931,135.928,135.932,135.931,135.931,135.931,135.936,135.931,135.931,135.931,135.931,135.931,135.931,135.931,135.931,135.933,135.931,135.931,135.931,135.931,135.931,135.931,135.931,135.931,135.931,109.901,7.17838,185.207,136.338,135.966,136.358,136.352,135.931,135.931,135.931,135.931,135.931,149.063,135.931,20551.7,135.931,135.931,135.931,135.931
935,111.365,111.366,111.366,111.366,111.366,114.131,111.366,111.368,111.366,111.366,111.366,111.366,111.37,111.366,111.366,111.366,111.366,111.366,111.366,111.366,111.366,111.368,111.366,111.366,111.366,111.366,111.366,111.366,111.366,111.366,111.366,93.0096,7.39659,121.216,111.848,111.401,111.869,111.788,111.366,111.366,111.366,111.366,111.366,113.701,111.366,7177.34,111.366,111.366,111.366,111.366
936,93.8966,93.8977,93.8974,93.8968,93.8977,97.0403,93.8977,93.8988,93.8974,93.8977,93.8977,93.8977,93.8988,93.8977,93.8977,93.8977,93.8977,93.8977,93.8977,93.8977,93.8977,93.8985,93.8977,93.8977,93.8977,93.8977,93.8977,93.8976,93.8977,93.8977,93.8977,79.1762,6.22779,96.5535,94.3611,93.9308,94.3944,94.3187,93.8977,93.8977,93.8977,93.8977,93.8977,90.2304,93.8976,20539.6,93.8977,93.8977,93.8977,93.8977
937,84.072,84.0726,84.0725,84.0721,84.0726,86.2496,84.0726,84.0733,84.0724,84.0726,84.0726,84.0726,84.0722,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.073,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,84.0726,71.2025,5.33896,85.0298,84.5088,84.1038,84.5401,84.4936,84.0726,84.0726,84.0726,84.0726,84.0726,77.504,84.0726,7177.88,84.0726,84.0726,84.0726,84.0726
938,77.1975,77.198,77.1979,77.1976,77.198,78.6594,77.198,77.1984,77.1979,77.198,77.198,77.198,77.1963,77.198,77.198,77.198,77.198,77.198,77.198,77.198,77.198,77.1981,77.198,77.198,77.198,77.198,77.198,77.1979,77.198,77.198,77.198,65.6129,5.08968,77.6156,77.6086,77.2273,77.6381,77.6188,77.198,77.198,77.198,77.198,77.198,69.0903,77.1979,20541.1,77.198,77.198,77.198,77.198
939,71.5381,71.5385,71.5384,71.5382,71.5385,72.5434,71.5385,71.5389,71.5384,71.5385,71.5385,71.5385,71.5359,71.5385,71.5385,71.5385,71.5385,71.5385,71.5385,71.5385,71.5385,71.5383,71.5385,71.5385,71.5385,71.5385,71.5385,71.5384,71.5385,71.5385,71.5385,61.071,4.98618,71.7469,71.925,71.5661,71.9527,71.9592,71.5385,71.5385,71.5385,71.5385,71.5385,62.6528,71.5384,7184.56,71.5385,71.5385,71.5385,71.5385
940,66.5438,66.5441,66.544,66.5438,66.5441,67.2579,66.5441,66.5444,66.544,66.5441,66.5441,66.5441,66.5408,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5437,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,66.5441,57.1358,4.9174,66.6589,66.908,66.5701,66.934,66.9647,66.5441,66.5441,66.5441,66.5441,66.5441,57.328,66.5441,20549.9,66.5441,66.5441,66.5441,66.5441
941,61.9977,61.998,61.9979,61.9977,61.998,62.5211,61.998,61.9983,61.9979,61.998,61.998,61.998,61.9941,61.998,61.998,61.998,61.998,61.998,61.998,61.998,61.998,61.9974,61.9979,61.998,61.998,61.998,61.998,61.9979,61.998,61.998,61.998,53.652,4.8696,62.0662,62.3405,62.0224,62.365,62.4184,61.998,61.998,61.998,61.998,61.998,52.7652,61.9979,7202.18,61.998,61.998,61.998,61.998
942,57.8838,57.8841,57.884,57.8839,57.8841,58.2784,57.8841,57.8844,57.884,57.8841,57.8841,57.8841,57.8798,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8833,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,57.8841,50.5026,4.83518,57.9271,58.2069,57.9072,58.2309,58.3045,57.8841,57.8841,57.8841,57.8841,57.8841,48.7375,57.8841,20536.1,57.8841,57.8841,57.8841,57.8841
943,53.9682,53.9685,53.9684,53.9682,53.9685,54.2729,53.9685,53.9687,53.9684,53.9685,53.9685,53.9685,53.9638,53.9685,53.9685,53.9685,53.9685,53.9685,53.9685,53.9685,53.9685,53.9675,53.9684,53.9685,53.9685,53.9685,53.9685,53.9684,53.9685,53.9685,53.9685,47.7067,4.80955,53.9969,54.2723,53.9902,54.2949,54.3887,53.9685,53.9685,53.9685,53.9685,53.9685,45.0351,53.9684,7180.51,53.9685,53.9685,53.9685,53.9685
944,50.3168,50.317,50.317,50.3168,50.317,50.5572,50.317,50.3173,50.317,50.317,50.317,50.317,50.3121,50.317,50.317,50.317,50.317,50.317,50.317,50.317,50.317,50.316,50.317,50.317,50.317,50.317,50.317,50.317,50.317,50.317,50.317,45.1277,4.78996,50.3366,50.6031,50.3375,50.6243,50.7372,50.317,50.317,50.317,50.317,50.317,41.6636,50.317,20526.5,50.317,50.317,50.317,50.317
945,46.8865,46.8867,46.8867,46.8865,46.8867,47.0797,46.8867,46.887,46.8866,46.8867,46.8867,46.8867,46.8816,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8856,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,46.8867,42.8013,4.77462,46.9006,47.156,46.906,47.176,47.3067,46.8867,46.8867,46.8867,46.8867,46.8867,38.5871,46.8867,7141.95,46.8867,46.8867,46.8867,46.8867
946,43.7324,43.7326,43.7326,43.7324,43.7326,43.8902,43.7326,43.7329,43.7326,43.7326,43.7326,43.7326,43.7273,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7314,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,43.7326,40.6934,4.76237,43.7428,43.9863,43.7507,44.0063,44.1525,43.7326,43.7326,43.7326,43.7326,43.7326,35.7823,43.7326,20528.0,43.7326,43.7326,43.7326,43.7326
947,40.7799,40.7801,40.7801,40.78,40.7801,40.9106,40.7801,40.7804,40.7801,40.7801,40.7801,40.7801,40.7747,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7788,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,40.7801,38.7128,4.75239,40.7878,41.0194,40.7972,41.0384,41.1999,40.7801,40.7801,40.7801,40.7801,40.7801,33.1706,40.7801,7168.68,40.7801,40.7801,40.7801,40.7801
948,37.9572,37.9574,37.9574,37.9572,37.9574,38.0668,37.9574,37.9576,37.9573,37.9574,37.9574,37.9574,37.9519,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.956,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,37.9574,36.8211,4.74409,37.9632,38.1828,37.9735,38.2009,38.3771,37.9574,37.9574,37.9574,37.9574,37.9574,30.6957,37.9574,20527.4,37.9574,37.9574,37.9574,37.9574
949,35.2776,35.2778,35.2777,35.2776,35.2778,35.3706,35.2778,35.278,35.2777,35.2778,35.2778,35.2778,35.2722,35.2778,35.2778,35.2778,35.2778,35.2778,35.2778,35.2778,35.2778,35.2763,35.2778,35.2778,35.2778,35.2778,35.2778,35.2777,35.2778,35.2778,35.2778,35.0886,4.73707,35.2823,35.4899,35.2929,35.507,35.6973,35.2778,35.2778,35.2778,35.2778,35.2778,28.3675,35.2777,7160.7,35.2778,35.2778,35.2778,35.2778
950,32.7631,32.7633,32.7633,32.7631,32.7633,32.8429,32.7633,32.7636,32.7633,32.7633,32.7633,32.7633,32.7578,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7618,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,32.7633,33.4144,4.73106,32.7669,32.963,32.7776,32.9791,33.1827,32.7633,32.7633,32.7633,32.7633,32.7633,26.2348,32.7633,20537.4,32.7633,32.7633,32.7633,32.7633
951,30.6026,30.6028,30.6027,30.6026,30.6028,30.6477,30.6028,30.603,30.6027,30.6028,30.6028,30.6028,30.5972,30.6028,30.6028,30.6028,30.6028,30.6028,30.6028,30.6028,30.6028,30.6013,30.6028,30.6028,30.6028,30.6028,30.6028,30.6027,30.6028,30.6028,30.6028,31.847,4.72588,30.606,30.7913,30.6162,30.8076,31.0221,30.6028,30.6028,30.6028,30.6028,30.6028,24.4826,30.6027,7150.3,30.6028,30.6028,30.6028,30.6028
952,28.5761,28.5762,28.5762,28.5761,28.5762,28.6277,28.5762,28.5764,28.5762,28.5762,28.5762,28.5762,28.5707,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5747,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,28.5762,30.2113,4.72138,28.5787,28.7548,28.5889,28.7737,28.9954,28.5762,28.5762,28.5762,28.5762,28.5762,22.7548,28.5762,20507.7,28.5762,28.5762,28.5762,28.5762
953,26.5707,26.5709,26.5709,26.5708,26.5709,26.6215,26.5709,26.5711,26.5709,26.5709,26.5709,26.5709,26.5654,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5693,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,26.5709,28.706,4.71733,26.5729,26.7397,26.5829,26.7579,26.99,26.5709,26.5709,26.5709,26.5709,26.5709,21.0635,26.5709,7165.84,26.5709,26.5709,26.5709,26.5709
954,24.6992,24.6994,24.6993,24.6992,24.6994,24.7466,24.6994,24.6996,24.6993,24.6994,24.6994,24.6994,24.6939,24.6994,24.6994,24.6994,24.6994,24.6994,24.6994,24.6994,24.6994,24.6978,24.6994,24.6994,24.6994,24.6994,24.6994,24.6993,24.6994,24.6994,24.6994,27.2264,4.7137,24.701,24.8591,24.7107,24.8772,25.1183,24.6994,24.6994,24.6994,24.6994,24.6994,19.4564,24.6993,20525.3,24.6994,24.6994,24.6994,24.6994
955,22.8385,22.8387,22.8386,22.8385,22.8387,22.882,22.8387,22.8388,22.8386,22.8387,22.8387,22.8387,22.8332,22.8387,22.8387,22.8387,22.8387,22.8387,22.8387,22.8387,22.8387,22.837,22.8386,22.8387,22.8387,22.8387,22.8387,22.8386,22.8387,22.8387,22.8387,25.6863,4.71036,22.84,22.9892,22.8493,23.0067,23.2575,22.8387,22.8387,22.8387,22.8387,22.8387,17.8608,22.8386,7175.54,22.8387,22.8387,22.8387,22.8387
956,21.0766,21.0768,21.0768,21.0767,21.0768,21.1163,21.0768,21.077,21.0768,21.0768,21.0768,21.0768,21.0714,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0752,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,21.0768,24.1914,4.7073,21.0779,21.2187,21.0868,21.2352,21.4955,21.0768,21.0768,21.0768,21.0768,21.0768,16.3565,21.0768,20540.8,21.0768,21.0768,21.0768,21.0768
957,19.4043,19.4045,19.4045,19.4044,19.4045,19.4404,19.4045,19.4047,19.4045,19.4045,19.4045,19.4045,19.3992,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4028,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,19.4045,22.8023,4.70446,19.4054,19.5382,19.4139,19.5537,19.8231,19.4045,19.4045,19.4045,19.4045,19.4045,14.9352,19.4045,7170.95,19.4045,19.4045,19.4045,19.4045
958,17.8261,17.8263,17.8263,17.8262,17.8263,17.8589,17.8263,17.8265,17.8263,17.8263,17.8263,17.8263,17.821,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8246,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,17.8263,21.5001,4.70182,17.8271,17.9522,17.8352,17.9668,18.2448,17.8263,17.8263,17.8263,17.8263,17.8263,13.606,17.8262,20534.1,17.8263,17.8263,17.8263,17.8263
959,16.3787,16.3788,16.3788,16.3787,16.3788,16.4086,16.3788,16.379,16.3788,16.3788,16.3788,16.3788,16.3736,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3771,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,16.3788,20.2572,4.69934,16.3795,16.4975,16.3872,16.5117,16.7972,16.3788,16.3788,16.3788,16.3788,16.3788,12.3833,16.3788,7163.68,16.3788,16.3788,16.3788,16.3788
960,15.02,15.0202,15.0202,15.0201,15.0202,15.0427,15.0202,15.0204,15.0202,15.0202,15.0202,15.0202,15.0151,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0185,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,15.0202,19.5634,4.69701,15.0208,15.1322,15.0281,15.1455,15.4384,15.0202,15.0202,15.0202,15.0202,15.0202,11.351,15.0201,20512.1,15.0202,15.0202,15.0202,15.0202
961,14.0737,14.0739,14.0738,14.0738,14.0739,14.0922,14.0739,14.074,14.0738,14.0739,14.0739,14.0739,14.0688,14.0739,14.0739,14.0739,14.0739,14.0739,14.0739,14.0739,14.0739,14.0722,14.0739,14.0739,14.0739,14.0739,14.0739,14.0738,14.0739,14.0739,14.0739,18.5176,4.6949,14.0744,14.1828,14.0813,14.1942,14.492,14.0739,14.0739,14.0739,14.0739,14.0739,10.5942,14.0738,7140.28,14.0739,14.0739,14.0739,14.0739
962,12.9951,12.9952,12.9952,12.9951,12.9952,13.0146,12.9952,12.9953,12.9952,12.9952,12.9952,12.9952,12.9903,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9936,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,12.9952,17.2262,4.69284,12.9957,13.0985,13.0022,13.1118,13.4132,12.9952,12.9952,12.9952,12.9952,12.9952,9.76379,12.9952,20528.5,12.9952,12.9952,12.9952,12.9952
963,12.0955,12.0956,12.0956,12.0955,12.0956,12.1149,12.0956,12.0957,12.0956,12.0956,12.0956,12.0956,12.0907,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.094,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,12.0956,16.0235,4.6909,12.096,12.1946,12.1024,12.2088,12.5135,12.0956,12.0956,12.0956,12.0956,12.0956,8.98261,12.0956,7173.09,12.0956,12.0956,12.0956,12.0956
964,18.1954,18.1949,18.195,18.1953,18.1949,16.0049,18.1949,18.1943,18.195,18.1949,18.1949,18.1949,18.1906,18.1949,18.1949,18.1949,18.1949,18.1949,18.1949,18.1949,18.1949,18.1933,18.1948,18.1949,18.1949,18.1949,18.1949,18.1948,18.1949,18.1949,18.1949,20.9322,4.68898,18.1966,18.2885,18.2012,18.3022,18.6126,18.1949,18.1949,18.1949,18.1949,18.1949,17.2962,18.1948,20560.1,18.1949,18.1949,18.1949,18.1949
965,21.2358,21.2353,21.2354,21.2358,21.2353,20.1575,21.2353,21.2347,21.2355,21.2353,21.2353,21.2353,21.2314,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2339,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,21.2353,23.048,4.68861,21.2361,21.3522,21.2426,21.3653,21.653,21.2353,21.2353,21.2353,21.2353,21.2353,20.7039,21.2353,7180.98,21.2353,21.2353,21.2353,21.2353
966,35.1793,35.1777,35.1781,35.179,35.1777,32.0575,35.1777,35.1761,35.1781,35.1777,35.1777,35.1777,35.1749,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1765,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,35.1777,33.1284,4.71621,36.2477,35.3018,35.1852,35.3231,35.5953,35.1777,35.1777,35.1777,35.1777,35.1777,38.8583,35.1777,20538.2,35.1777,35.1777,35.1777,35.1777
967,28.8582,28.8588,28.8586,28.8583,28.8588,29.6694,28.8588,28.8594,28.8586,28.8588,28.8588,28.8588,28.8558,28.8588,28.8588,28.8588,28.8588,28.8588,28.8588,28.8588,28.8588,28.8575,28.8587,28.8588,28.8588,28.8588,28.8588,28.8587,28.8588,28.8588,28.8588,28.5218,4.74534,29.1466,29.0152,28.8686,29.0437,29.2762,28.8588,28.8588,28.8588,28.8588,28.8588,29.5598,28.8587,7182.25,28.8588,28.8588,28.8588,28.8588
968,79.2127,79.2092,79.21,79.2122,79.2092,71.2676,79.2092,79.2055,79.2101,79.2092,79.2092,79.2092,79.2106,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2089,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,79.2092,72.0495,6.43142,120.278,79.3583,79.2186,79.3899,79.6266,79.2092,79.2092,79.2092,79.2092,79.2092,97.1434,79.2092,20589.4,79.2092,79.2092,79.2092,79.2092
969,54.6637,54.6653,54.6649,54.664,54.6653,57.8878,54.6653,54.6669,54.6649,54.6653,54.6653,54.6653,54.6657,54.6653,54.6653,54.6653,54.6653,54.6653,54.6653,54.6653,54.6653,54.6648,54.6653,54.6653,54.6653,54.6653,54.6653,54.6652,54.6653,54.6653,54.6653,51.7913,6.84641,62.5197,54.9003,54.6805,54.932,55.0825,54.6653,54.6653,54.6653,54.6653,54.6653,61.0572,54.6652,7180.83,54.6653,54.6653,54.6653,54.6653
970,41.8829,41.8838,41.8836,41.883,41.8838,44.7699,41.8838,41.8849,41.8836,41.8838,41.8838,41.8838,41.8835,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8832,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,41.8838,40.546,5.6116,44.1662,42.1051,41.8981,42.1349,42.3009,41.8838,41.8838,41.8838,41.8838,41.8838,44.2091,41.8838,20555.6,41.8838,41.8838,41.8838,41.8838
971,35.9955,35.996,35.9959,35.9956,35.996,37.9719,35.996,35.9965,35.9958,35.996,35.996,35.996,35.995,35.996,35.996,35.996,35.996,35.996,35.996,35.996,35.996,35.9953,35.996,35.996,35.996,35.996,35.996,35.9959,35.996,35.996,35.996,35.3112,5.10765,36.8572,36.2043,36.0094,36.2324,36.4129,35.996,35.996,35.996,35.996,35.996,35.9983,35.9959,7203.21,35.996,35.996,35.996,35.996
972,32.2225,32.2229,32.2228,32.2226,32.2229,33.5592,32.2229,32.2232,32.2228,32.2229,32.2229,32.2229,32.2214,32.2229,32.2229,32.2229,32.2229,32.2229,32.2229,32.2229,32.2229,32.2221,32.2228,32.2229,32.2229,32.2229,32.2229,32.2228,32.2229,32.2229,32.2229,32.2106,4.98403,32.6103,32.4189,32.2355,32.4454,32.6397,32.2229,32.2229,32.2229,32.2229,32.2229,30.8433,32.2228,20566.8,32.2229,32.2229,32.2229,32.2229
973,29.6823,29.6825,29.6825,29.6824,29.6825,30.5541,29.6825,29.6827,29.6825,29.6825,29.6825,29.6825,29.6808,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6817,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,29.6825,30.4294,4.90433,29.8889,29.8671,29.6945,29.892,30.0993,29.6825,29.6825,29.6825,29.6825,29.6825,27.7259,29.6825,7187.57,29.6825,29.6825,29.6825,29.6825
974,28.9437,28.9436,28.9436,28.9437,28.9436,29.3286,28.9436,28.9435,28.9436,28.9436,28.9436,28.9436,28.9418,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9427,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,28.9436,29.8091,4.85035,29.0673,29.1192,28.9549,29.1481,29.3602,28.9436,28.9436,28.9436,28.9436,28.9436,27.1818,28.9436,20529.8,28.9436,28.9436,28.9436,28.9436
